Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation,Transportation
travel_time_average,transportation_home_rate,transportation_car_alone_rate,transportation_walk_rate,transportation_carpool_rate,transportation_motorcycle_rate,transportation_bicycle_rate,transportation_public_rate,travel_time_less_than_10_rate,travel_time_10_19_rate,travel_time_20_29_rate,travel_time_30_39_rate,travel_time_40_59_rate,travel_time_60_89_rate
19,0.007947383,0.861057824,0.01068786,0.077007399,0.015072623,0,0.012332146,0.283977901,0.31961326,0.174309392,0.075138122,0.072375691,0.069337017
18,0.032325777,0.848026868,0.039042821,0.041981528,0.009235936,0,0.00713686,0.364425163,0.303253796,0.09154013,0.093275488,0.067245119,0.071583514
25,0.04643715,0.849079263,0.014411529,0.075260208,0.002401922,0,0.005204163,0.109991604,0.315281276,0.26070529,0.136439966,0.108732158,0.049958018
24,0.068476499,0.831037277,0.021880065,0.069692058,0.002025932,0,0.000405186,0.143975642,0.371465855,0.21661592,0.091344063,0.088734232,0.072640278
20,0.019330504,0.854314003,0.01320132,0.087694484,0.005657709,0.003771806,0.012258369,0.284134615,0.334615385,0.13125,0.075961538,0.111538462,0.053365385
19,0.572913386,0.282834646,0.105511811,0.027716535,0,0.007244094,0.001889764,0.368731563,0.241887906,0.114306785,0.09660767,0.123156342,0.050884956
17,0.02583423,0.766953714,0.010764263,0.118945102,0.015608181,0.004843918,0.024757804,0.314364641,0.34198895,0.182872928,0.073480663,0.01878453,0.060773481
25,0.129784689,0.724282297,0.033492823,0.104066986,0,0.002392344,0.001196172,0.193814433,0.219243986,0.210309278,0.176632302,0.147079038,0.035738832
13,0.018867925,0.833962264,0.039622642,0.097484277,0,0.005031447,0.005031447,0.500641026,0.301282051,0.057692308,0.042307692,0.071153846,0.021153846
11,0.012459622,0.871250577,0.015689894,0.062298108,0.002307337,0.022150438,0.013844024,0.606074766,0.242523364,0.073364486,0.037850467,0.028971963,0.004672897
11,0,0.863079019,0.049046322,0.055858311,0,0,0.032016349,0.524523161,0.298365123,0.080381471,0.073569482,0.009536785,0.013623978
27,0.070927514,0.820732658,0.034294622,0.067809821,0.001558846,0.001558846,0,0.113255034,0.280201342,0.276006711,0.166946309,0.084731544,0.035234899
26,0.052808047,0.812238055,0.018440905,0.104777871,0,0,0.00838223,0.121238938,0.237168142,0.324778761,0.2,0.03539823,0.032743363
24,0.049495875,0.847846013,0.004582951,0.093033914,0,0.003666361,0.000458295,0.200578592,0.259402122,0.266152363,0.138862102,0.055448409,0.051108968
18,0.065809005,0.828797625,0.023750619,0.070262246,0,0.000989609,0.002474023,0.201800847,0.515360169,0.149894068,0.058792373,0.012711864,0.038665254
12,0.029876977,0.860281195,0.016256591,0.060193322,0.008347979,0.012302285,0.011862917,0.379981884,0.485960145,0.036684783,0.047554348,0.033514493,0.013134058
17,0.042692308,0.864615385,0.013076923,0.066538462,0.005769231,0,0.005384615,0.229409401,0.549618321,0.098031338,0.044596223,0.01807955,0.042989152
19,0.06192822,0.821252639,0.026741731,0.071076707,0.002814919,0.008444757,0.002814919,0.218304576,0.31207802,0.32708177,0.083270818,0.026256564,0.016504126
14,0.013953488,0.737674419,0.011162791,0.197209302,0.006511628,0.024186047,0.009302326,0.501886792,0.266037736,0.051886792,0.089622642,0.071698113,0.00754717
13,0,0.878216123,0.006861063,0.073327616,0,0.015437393,0.02186964,0.386792453,0.39922813,0.097341338,0.047169811,0.039879931,0.026157804
23,0.07367716,0.797722706,0.030810449,0.081044876,0,0,0.010046885,0.1670282,0.255242227,0.320318149,0.143167028,0.062906725,0.02241504
26,0.030061186,0.888002128,0.006384677,0.053737696,0,0.005054536,0.016759777,0.083927592,0.213658804,0.288261108,0.213110258,0.135490949,0.062808557
25,0.026407227,0.847116053,0.011466296,0.091035441,0,0.004864489,0.009381515,0.097430407,0.273019272,0.235546039,0.241613133,0.104568166,0.037830121
25,0.021672616,0.830443651,0.004334523,0.09535951,0.002804691,0,0.043345232,0.118582226,0.23612197,0.299452697,0.168100078,0.124315872,0.046651029
26,0.04976489,0.752351097,0.048981191,0.122648903,0,0.007053292,0.019200627,0.219793814,0.148041237,0.164948454,0.24371134,0.157938144,0.044123711
24,0.095057034,0.762991128,0.008238276,0.117237009,0.003802281,0.012674271,0,0.144957983,0.200280112,0.278011204,0.154761905,0.201680672,0.020308123
33,0.057217165,0.82106632,0.00390117,0.081664499,0,0.00390117,0.021846554,0.091034483,0.19062069,0.178758621,0.184551724,0.261517241,0.05737931
30,0.035,0.74173913,0.02,0.187608696,0,0,0.010652174,0.089659833,0.098445596,0.25726515,0.323946835,0.170533904,0.031313359
30,0.061438716,0.870947823,0,0.047545539,0.004939796,0.005248533,0.004939796,0.034210526,0.151315789,0.310526316,0.240789474,0.201973684,0.047368421
33,0.064498037,0.825574874,0.018508132,0.067863152,0.00448682,0,0.007291082,0.064148681,0.196642686,0.205035971,0.158872902,0.270983213,0.079136691
26,0.065664557,0.808544304,0.005537975,0.078718354,0.005537975,0.017009494,0.013449367,0.099915326,0.304826418,0.223116003,0.16003387,0.137171888,0.051227773
26,0.066836952,0.818646232,0.015751384,0.067688378,0,0,0.018305662,0.089416058,0.27189781,0.219890511,0.199817518,0.159671533,0.054744526
25,0.085642317,0.843828715,0.014105793,0.038287154,0,0,0.01813602,0.092561983,0.191735537,0.296418733,0.263911846,0.14600551,0.009366391
26,0.074171489,0.849552867,0.012098895,0.030510258,0.006312467,0.008416623,0.013677012,0.127840909,0.248863636,0.197159091,0.225568182,0.151704545,0.0375
22,0.074698795,0.817349398,0,0.068915663,0,0.013975904,0.025060241,0.105208333,0.285416667,0.318229167,0.135416667,0.1265625,0.029166667
26,0.037518759,0.851425713,0.018509255,0.07803902,0,0,0.014507254,0.07016632,0.242723493,0.266112266,0.250519751,0.113305613,0.04989605
22,0.006325633,0.829482948,0.008525853,0.145214521,0,0,0.010451045,0.124827014,0.264876834,0.296152782,0.201771381,0.094104622,0.018267368
32,0,0.768010292,0.011578045,0.15651801,0,0,0.063893654,0.064751286,0.257718696,0.247855918,0.16509434,0.107204117,0.125214408
29,0.053179191,0.735260116,0,0.198843931,0,0,0,0.282051282,0.196581197,0.172161172,0.106227106,0.105006105,0.047619048
24,0.101160862,0.776119403,0.008291874,0.107794362,0,0,0,0.171586716,0.287822878,0.284132841,0.119926199,0.04797048,0.053505535
18,0.04595186,0.794310722,0.003646973,0.135667396,0.004376368,0,0,0.370030581,0.298929664,0.116207951,0.111620795,0.05351682,0.029051988
22,0.063959391,0.787817259,0.024365482,0.091370558,0.003045685,0.006091371,0,0.250542299,0.227765727,0.232104121,0.171366594,0.070498915,0.022776573
13,0.007714561,0.783027965,0.004821601,0.18707811,0,0,0,0.414965986,0.360544218,0.104956268,0.091350826,0.017492711,0.01068999
18,0.017415215,0.795600367,0.033913841,0.13015582,0,0,0,0.476679104,0.232276119,0.122201493,0.055970149,0.065298507,0.031716418
23,0.065497076,0.743859649,0.030409357,0.159064327,0.001169591,0,0,0.150187735,0.327909887,0.205256571,0.151439299,0.108886108,0.043804756
10,0.019433198,0.705263158,0.025910931,0.224291498,0,0,0,0.677126342,0.217175888,0.023121387,0.005780347,0.04954583,0.018992568
22,0.110942249,0.741641337,0.056231003,0.083586626,0,0,0.007598784,0.223931624,0.314529915,0.196581197,0.14017094,0.095726496,0.011965812
19,0.037792895,0.885865457,0.019652305,0.055177627,0,0.001511716,0,0.202670856,0.445404556,0.224666143,0.050274941,0.029850746,0.035349568
27,0.150497512,0.718905473,0.003731343,0.115049751,0,0.006218905,0,0.075402635,0.344802343,0.286237189,0.147877013,0.060029283,0.033674963
12,0.017857143,0.775714286,0.069285714,0.096428571,0,0,0,0.482181818,0.342545455,0.037818182,0.125090909,0,0.012363636
14,0.056034483,0.872844828,0.012931034,0.05387931,0,0,0.004310345,0.48630137,0.316590563,0.082952816,0.054033486,0.0152207,0.02587519
20,0.022809124,0.713085234,0.069627851,0.133253301,0,0,0.028811525,0.588452088,0.281326781,0.029484029,0.027027027,0.002457002,0.00982801
37,0.003557568,0.861901682,0.01228978,0.10931436,0.001940492,0,0.001617076,0.105809802,0.153197014,0.093800714,0.184031159,0.323920805,0.109055501
32,0.108355091,0.77154047,0.001305483,0.101174935,0.007832898,0,0.003916449,0.131039531,0.305270864,0.120058565,0.10102489,0.136896047,0.161786237
31,0.02831216,0.863883848,0.015970962,0.08384755,0,0,0.003629764,0.149420994,0.190138214,0.102353381,0.218901756,0.246918192,0.070974972
23,0.026223092,0.787084149,0.028571429,0.146379648,0,0,0.005479452,0.343247588,0.205787781,0.044614148,0.089630225,0.246784566,0.063906752
28,0.083977331,0.736218444,0.005151984,0.171045853,0,0,0,0.151293588,0.189538808,0.182789651,0.228908886,0.154668166,0.078740157
31,0.057234432,0.766483516,0.008699634,0.123168498,0,0,0,0.165614376,0.123846527,0.162214667,0.232637203,0.205439534,0.092763477
24,0.029527559,0.742125984,0.042519685,0.142519685,0,0,0.011811024,0.286409736,0.215415822,0.161460446,0.103448276,0.129817444,0.099391481
22,0.081845238,0.760416667,0.03422619,0.077380952,0,0,0,0.385737439,0.199351702,0.173419773,0.121555916,0.030794165,0.05834684
22,0.027113238,0.840191388,0.020733652,0.109409888,0.000318979,0,0,0.296393443,0.276065574,0.144918033,0.100327869,0.081639344,0.082295082
23,0.036384309,0.871517908,0.046617396,0.032404775,0,0,0,0.363421829,0.201769912,0.102064897,0.106784661,0.094985251,0.125663717
28,0.095533499,0.669975186,0.040942928,0.157568238,0.00248139,0,0,0.124828532,0.459533608,0.152263374,0.0781893,0.064471879,0.020576132
11,0.024279211,0.821699545,0.046282246,0.088770865,0,0,0.018968134,0.636080871,0.233281493,0.042768274,0.034992224,0.036547434,0.00622084
16,0.000843882,0.8092827,0.032911392,0.129113924,0,0,0,0.553209459,0.169763514,0.123310811,0.055743243,0.043918919,0.010135135
21,0.043525571,0.797606094,0.025027203,0.117519042,0,0,0.005440696,0.188850967,0.34698521,0.150170648,0.200227531,0.083048919,0.007963595
27,0.036787247,0.800122624,0.014101778,0.147762109,0,0,0.001226242,0.291534055,0.122851687,0.095480586,0.19350732,0.192234246,0.059197963
32,0.058450704,0.80915493,0.004929577,0.11056338,0,0,0.002112676,0.100972326,0.124906507,0.157816006,0.255796559,0.276738968,0.052356021
16,0.011707317,0.826341463,0.050731707,0.103414634,0,0,0,0.400789733,0.247778875,0.163869694,0.100691017,0.074037512,0.010858835
12,0.020522388,0.780783582,0.031716418,0.157649254,0,0,0,0.458095238,0.356190476,0.046666667,0.083809524,0.05047619,0.004761905
13,0.02690167,0.857142857,0.016697588,0.081632653,0,0,0,0.418493804,0.310772164,0.12392755,0.102955195,0.020019066,0.023832221
16,0.015741508,0.903893952,0.035625518,0.041425021,0,0,0,0.344276094,0.293771044,0.237373737,0.097643098,0.015993266,0
18,0.019965278,0.847222222,0.033854167,0.089409722,0,0,0.0078125,0.201062888,0.356953056,0.297608503,0.082373782,0.039858282,0.011514615
20,0.014012739,0.828025478,0.033121019,0.117197452,0,0,0,0.241602067,0.264857881,0.240310078,0.091731266,0.136950904,0.019379845
18,0.03461063,0.766378245,0.042027194,0.148331273,0,0,0.00618047,0.47503201,0.211267606,0.061459667,0.079385403,0.121638924,0.020486556
23,0.028058361,0.820426487,0.047138047,0.088664422,0,0,0,0.414549654,0.133949192,0.072748268,0.229792148,0.101616628,0.011547344
19,0.019047619,0.838095238,0.045714286,0.08952381,0,0,0,0.231067961,0.376699029,0.165048544,0.139805825,0.058252427,0.015533981
25,0.033367037,0.803842265,0.011122346,0.141557128,0,0,0.001011122,0.20083682,0.232217573,0.287656904,0.140167364,0.076359833,0.017782427
16,0.038286827,0.779364049,0.023361454,0.121349773,0.003244646,0,0.013627515,0.496626181,0.207152497,0.05802969,0.137651822,0.05465587,0.036437247
15,0,0.733514002,0.023486902,0.225835592,0.011743451,0,0.005420054,0.501355014,0.225835592,0.090334237,0.111111111,0.025293586,0.035230352
29,0.070646766,0.72238806,0.033830846,0.15721393,0,0.006965174,0,0.110278373,0.185224839,0.29764454,0.200214133,0.131691649,0.035331906
22,0.027824151,0.846967168,0.015025042,0.06622148,0.001669449,0,0.017250974,0.156267888,0.358328563,0.213508872,0.139668002,0.07326846,0.044647968
25,0.087118855,0.78780336,0.011200996,0.104542626,0,0,0,0.105657805,0.471710975,0.216768916,0.079754601,0.040899796,0.029993183
19,0.016666667,0.8296875,0.017708333,0.097916667,0,0,0.016666667,0.132944915,0.511652542,0.165783898,0.105402542,0.003707627,0.059851695
20,0.017099863,0.746922025,0.004787962,0.189466484,0,0,0.012995896,0.175365344,0.391092554,0.258176757,0.068197634,0.061934586,0.027139875
24,0.043611794,0.815724816,0.00982801,0.126535627,0,0,0,0.123956326,0.219653179,0.268464997,0.23763648,0.114964676,0.030186256
21,0.074512535,0.747910864,0,0.140668524,0.006963788,0,0.000348189,0.399924755,0.297592175,0.125282167,0.039879609,0.073363431,0.019563582
20,0.080100125,0.864831039,0.006257822,0.048811014,0,0,0,0.219047619,0.427210884,0.104761905,0.153741497,0.021768707,0.062585034
25,0.013824885,0.732060566,0,0.244239631,0.009874918,0,0,0.09012016,0.395193591,0.238985314,0.139519359,0.054739653,0.042723632
25,0.065428824,0.800176835,0.00265252,0.124668435,0.007073386,0,0,0.156102176,0.19962157,0.265846736,0.23935667,0.079470199,0.043519395
23,0.030847458,0.845762712,0,0.121016949,0,0,0.002372881,0.114375656,0.37775446,0.233298356,0.125568381,0.118572928,0.022035677
29,0.041811847,0.883275261,0.038327526,0.036585366,0,0,0,0.103636364,0.352727273,0.258181818,0.136363636,0.076363636,0.027272727
23,0.059677419,0.787096774,0.00483871,0.135483871,0,0,0,0.109777015,0.313893654,0.260720412,0.171526587,0.116638079,0.010291595
27,0.144242424,0.701818182,0.04969697,0.093333333,0,0,0,0.21388102,0.277620397,0.092067989,0.140226629,0.152974504,0.089235127
20,0.082847141,0.690781797,0.060676779,0.12252042,0,0.008168028,0.018669778,0.39821883,0.165394402,0.133587786,0.193384224,0.069974555,0.017811705
21,0.028403968,0.805680794,0.008115419,0.137060415,0.00405771,0.009467989,0,0.515081206,0.118329466,0.02412993,0.079350348,0.197679814,0.052436195
35,0.029769959,0.815629229,0.007780785,0.146820027,0,0,0,0.096582985,0.111227336,0.209553696,0.201882845,0.25348675,0.090655509
30,0.040074557,0.80055918,0.007921715,0.124417521,0,0,0.027027027,0.096116505,0.179126214,0.219417476,0.214563107,0.182038835,0.083009709
33,0.015172414,0.816551724,0.025747126,0.128735632,0.003678161,0,0,0.155929038,0.16853408,0.072362278,0.16573296,0.251633987,0.158730159
14,0.009778693,0.850746269,0.02110139,0.108594956,0,0,0.007205353,0.498440748,0.255717256,0.077962578,0.07952183,0.056133056,0.03014553
17,0.021008403,0.817226891,0,0.148459384,0,0.007703081,0,0.459227468,0.281831187,0.074391989,0.04148784,0.074391989,0.028612303
26,0.080099502,0.776119403,0.0039801,0.137810945,0,0,0,0.12385073,0.293131422,0.206057328,0.170362358,0.133044889,0.03190914
26,0.059751037,0.825726141,0.010788382,0.092946058,0.004149378,0,0.003319502,0.075022065,0.435127979,0.193292145,0.077669903,0.120035305,0.06619594
28,0.046529367,0.788710908,0.013348589,0.151411137,0,0,0,0.1368,0.3972,0.1248,0.078,0.1428,0.0532
36,0.042320495,0.796956728,0.016642891,0.100808369,0.010461246,0.012363291,0,0.135551142,0.350546177,0.146971202,0.077457795,0.080436941,0.07000993
18,0.008505468,0.921020656,0,0.069866343,0,0,0.000607533,0.420343137,0.208333333,0.230392157,0.025122549,0.045343137,0.06127451
24,0.035947712,0.81127451,0.058006536,0.092320261,0,0,0,0.356779661,0.161016949,0.133050847,0.133050847,0.072033898,0.111016949
34,0.017597372,0.832473017,0.013843266,0.105114969,0,0.001642421,0,0.055648436,0.210890853,0.145927872,0.189873418,0.213279198,0.169094817
35,0.043256997,0.811704835,0.005725191,0.133587786,0,0,0.005725191,0.111702128,0.127659574,0.101728723,0.212765957,0.272606383,0.152260638
35,0.038398425,0.795864785,0.012143092,0.132261241,0,0.002953725,0.000984575,0.081911263,0.276109215,0.142320819,0.123208191,0.17337884,0.132764505
34,0.035501603,0.863948694,0,0.092533211,0,0,0.008016491,0.097838993,0.205176918,0.149608169,0.186179055,0.232961292,0.104250772
34,0.023171413,0.814349525,0.003629257,0.149357901,0,0,0.008375209,0.056587596,0.110317233,0.204344098,0.240068591,0.272935124,0.099171192
31,0.018636364,0.838181818,0.047272727,0.067727273,0,0,0,0.066697545,0.166743863,0.225567392,0.286706809,0.205187587,0.008337193
23,0.006609385,0.822207535,0,0.163912756,0,0,0,0.308715902,0.128409847,0.153692615,0.206254158,0.18762475,0
30,0.014332966,0.656560088,0.034178611,0.273980154,0.007717751,0,0.003307607,0.080536913,0.228747204,0.127516779,0.262304251,0.237695749,0.035794183
30,0.001033058,0.838842975,0.013429752,0.126033058,0,0,0.003099174,0.093071355,0.160289555,0.067218201,0.485005171,0.147880041,0.02688728
22,0.046864686,0.782178218,0.038283828,0.120792079,0,0,0.002640264,0.289473684,0.305401662,0.17867036,0.111495845,0.045706371,0.039473684
14,0.029229407,0.86979628,0.0425155,0.051372896,0.002657219,0.003542958,0,0.465328467,0.259124088,0.141423358,0.09580292,0.020985401,0.004562044
25,0.060861423,0.724719101,0.103932584,0.076779026,0,0,0.014981273,0.21335992,0.260219342,0.157527418,0.163509472,0.104685942,0.079760718
24,0.081114551,0.789473684,0.018575851,0.107739938,0,0,0,0.139487871,0.3106469,0.224393531,0.131401617,0.140161725,0.039757412
18,0.013443192,0.875975716,0.02254987,0.07415438,0,0,0.013876843,0.446593407,0.240879121,0.036923077,0.129230769,0.098461538,0.031648352
24,0.043812105,0.757000903,0.014453478,0.148599819,0,0,0.013550136,0.354747284,0.177137459,0.136041568,0.069437884,0.15635333,0.082664147
28,0.030183078,0.848095002,0.018307768,0.101434933,0.000989609,0,0,0.11122449,0.202040816,0.269387755,0.21377551,0.090816327,0.1
24,0.057812926,0.815107717,0.034360513,0.091900736,0,0,0,0.203473227,0.245441389,0.136613603,0.181765557,0.194790159,0.030101302
22,0.034648701,0.823387873,0.018286814,0.098171319,0.007218479,0,0.00240616,0.366899302,0.180957129,0.168993021,0.112163509,0.094715852,0.051345962
28,0.066593886,0.780931587,0.002911208,0.144104803,0.003275109,0,0.002183406,0.223001949,0.341130604,0.141520468,0.074074074,0.114619883,0.054191033
25,0.056725706,0.783389181,0.065581618,0.07898516,0.001436094,0.012685495,0,0.318700837,0.208830246,0.093123573,0.10225831,0.167723928,0.0713017
16,0.023610428,0.887850467,0.017215937,0.071323168,0,0,0,0.290680101,0.427707809,0.150629723,0.090176322,0.015617128,0.013602015
20,0.018564356,0.861386139,0.033415842,0.04950495,0,0.011138614,0,0.224464061,0.365699874,0.176544767,0.124842371,0.070617907,0.007566204
17,0.023408925,0.874908559,0.033650329,0.051938552,0,0,0.010241405,0.313108614,0.383520599,0.164044944,0.068164794,0.009737828,0.031460674
17,0.032258065,0.842165899,0.023041475,0.102534562,0,0,0,0.273809524,0.4,0.103571429,0.146428571,0.047619048,0.020238095
21,0.040752351,0.807732497,0.02507837,0.126436782,0,0,0,0.258169935,0.264705882,0.209150327,0.088235294,0.12745098,0.035947712
13,0.02754591,0.858096828,0.02754591,0.086811352,0,0,0,0.497854077,0.254077253,0.132188841,0.05751073,0.04806867,0.010300429
24,0.056081081,0.839864865,0.014189189,0.081081081,0,0,0.004054054,0.221188261,0.289191124,0.095919828,0.128131711,0.209019327,0.047244094
23,0.041827542,0.803732304,0.007722008,0.131917632,0,0.001287001,0,0.19274681,0.258562794,0.129617193,0.236400269,0.132303559,0.038280725
23,0.067328136,0.756201276,0.054571226,0.090007087,0,0.003543586,0,0.316109422,0.180851064,0.06231003,0.169452888,0.236322188,0.031155015
26,0.072580645,0.77016129,0.034677419,0.099193548,0,0,0.004032258,0.350434783,0.247826087,0.060869565,0.126956522,0.122608696,0.043478261
21,0.034465534,0.846653347,0.005494505,0.101898102,0,0,0,0.33367822,0.347646146,0.077599586,0.07190895,0.093636834,0.028453182
28,0.053959965,0.727589208,0.040034813,0.178416014,0,0,0,0.183072677,0.220791168,0.198712052,0.177552898,0.1149954,0.060717571
32,0.042201835,0.670642202,0.047706422,0.227522936,0,0,0,0.235632184,0.151340996,0.101532567,0.166666667,0.199233716,0.119731801
30,0.111710324,0.75577812,0,0.091679507,0.024653313,0,0.006163328,0.08065915,0.228100607,0.178664354,0.218560278,0.199479618,0.087597572
24,0.092402464,0.756673511,0.001026694,0.141683778,0,0,0.001026694,0.130090498,0.367647059,0.242081448,0.122171946,0.045248869,0.064479638
22,0.083249749,0.782347041,0.020060181,0.091273821,0,0,0,0.27571116,0.2702407,0.148796499,0.161925602,0.097374179,0.021881838
23,0.027128862,0.808590806,0.024868124,0.116804823,0,0,0.004521477,0.302091402,0.202943455,0.164988381,0.199070488,0.080557707,0.03020914
26,0.061266874,0.745586708,0.029075805,0.153686397,0.001038422,0,0.005192108,0.309734513,0.16039823,0.07300885,0.184734513,0.194690265,0.045353982
32,0.021621622,0.823423423,0.00972973,0.129369369,0,0,0.015855856,0.055985267,0.267771639,0.256721915,0.145856354,0.097237569,0.114917127
12,0.051207729,0.705797101,0.025120773,0.210628019,0,0,0.007246377,0.510183299,0.234725051,0.133401222,0.059063136,0.026985743,0.035641548
26,0.042619543,0.833160083,0.003638254,0.111746362,0,0,0,0.116178067,0.380564604,0.087404995,0.169381107,0.107491857,0.127035831
31,0.042207792,0.820616883,0.007305195,0.127435065,0,0,0.000811688,0.1,0.288135593,0.245762712,0.13559322,0.078813559,0.098305085
23,0.044444444,0.817921147,0.035842294,0.070967742,0,0.008602151,0.010752688,0.393098275,0.164291073,0.143285821,0.118529632,0.096024006,0.044261065
22,0.041902605,0.835220838,0.020385051,0.089467724,0,0,0.002265006,0.309101655,0.223995272,0.195626478,0.147754137,0.075650118,0.018321513
26,0.051833123,0.739570164,0.007585335,0.190897598,0,0,0.003792668,0.145333333,0.36,0.088,0.192,0.121333333,0.068
27,0.088016967,0.720042418,0.062566278,0.115588547,0,0,0.005302227,0.304651163,0.195348837,0.163953488,0.11627907,0.061627907,0.122093023
18,0.053448276,0.83362069,0.015517241,0.092241379,0,0,0.005172414,0.449908925,0.270491803,0.061020036,0.081056466,0.070127505,0.04007286
19,0.101430429,0.797139142,0.026007802,0.063719116,0,0,0,0.350217077,0.289435601,0.15918958,0.05788712,0.075253256,0.047756874
22,0.044296117,0.828883495,0.011529126,0.098907767,0,0,0.006067961,0.126349206,0.403809524,0.245079365,0.09968254,0.071746032,0.02031746
19,0.076261468,0.770068807,0.019495413,0.134174312,0,0,0,0.246430788,0.39540658,0.160769708,0.121042831,0.036623215,0.009931719
27,0.0551124,0.855692531,0.024655547,0.054387237,0.003625816,0,0.001450326,0.229470453,0.233307751,0.151957022,0.173445894,0.138142748,0.036070606
26,0.008874358,0.908921065,0.001868286,0.065857076,0.005137786,0,0,0.127238454,0.269557022,0.239396795,0.129123468,0.155513666,0.064561734
20,0.063704497,0.810492505,0.006959315,0.103319058,0,0,0.015524625,0.359062321,0.325328759,0.100628931,0.061749571,0.056032018,0.06918239
21,0.037568306,0.853825137,0.018442623,0.090163934,0,0,0,0.136266856,0.464868701,0.068843151,0.178140525,0.103619588,0.042583392
21,0.020467836,0.894319131,0,0.07101086,0,0,0,0.088272921,0.391471215,0.314712154,0.133049041,0.054157783,0.00554371
25,0.010618023,0.890824939,0.012796079,0.070786823,0.000272257,0,0,0.115575124,0.322509631,0.206108971,0.197028068,0.099064392,0.04623005
27,0.057142857,0.781954887,0.037593985,0.084210526,0,0,0,0.094098884,0.277511962,0.236842105,0.122009569,0.209728868,0.041467305
29,0.044710327,0.835642317,0.01511335,0.104534005,0,0,0,0.066578774,0.247857614,0.272247858,0.181938036,0.174686882,0.02966381
24,0.045938375,0.831372549,0,0.064985994,0,0,0,0.030534351,0.428068115,0.256605989,0.196124486,0.048150323,0.023487962
23,0.09073123,0.859134263,0.004402054,0.045732453,0,0,0,0.065895643,0.289133943,0.416083916,0.157073696,0.044916622,0.00887574
19,0.019176136,0.901278409,0,0.064630682,0,0,0.005681818,0.154960174,0.375814627,0.289645185,0.107892831,0.049963794,0.009413469
20,0.026293469,0.767599661,0.015267176,0.177268872,0.013570823,0,0,0.170731707,0.37804878,0.24738676,0.145470383,0.035714286,0.003484321
25,0.01508845,0.840790843,0,0.144120708,0,0,0,0.078711041,0.442683571,0.120972002,0.156893819,0.099841521,0.046487058
17,0.048166786,0.869877786,0,0.081955428,0,0,0,0.238670695,0.429758308,0.096676737,0.181268882,0.033987915,0.019637462
23,0.015005359,0.873526259,0.00750268,0.08306538,0,0.017148982,0,0.180631121,0.3781284,0.177910773,0.036452666,0.162676823,0.042981502
29,0.053964758,0.822136564,0,0.102422907,0,0,0,0.043655413,0.289289872,0.257275902,0.165308498,0.146100116,0.079161816
40,0.008599509,0.807125307,0,0.184275184,0,0,0,0.065675341,0.026022305,0.154894672,0.504337051,0.120198265,0.071871128
26,0.031670625,0.847980998,0.010292953,0.110055424,0,0,0,0.073589534,0.192968111,0.422730989,0.158626329,0.130008177,0.011447261
20,0.039906103,0.765258216,0.021713615,0.15786385,0.002347418,0,0.001173709,0.171149144,0.487163814,0.130195599,0.091075795,0.070904645,0.033618582
19,0.005301205,0.932048193,0.01686747,0.045783133,0,0,0,0.276647287,0.401162791,0.123062016,0.061531008,0.073158915,0.047965116
19,0.024077047,0.862760835,0.034510433,0.078651685,0,0,0,0.109375,0.399671053,0.284539474,0.155427632,0.032894737,0.018092105
19,0.101431493,0.701022495,0.034764826,0.145603272,0.007770961,0.006134969,0,0.220755576,0.3145198,0.240782886,0.128812016,0.086481566,0
15,0.061083744,0.808866995,0.054187192,0.074876847,0,0,0.000985222,0.15320042,0.666316894,0.068205666,0.077649528,0.009443861,0.025183631
19,0.075446724,0.814692257,0.016545334,0.068166777,0,0,0.025148908,0.125984252,0.385826772,0.344309234,0.097351467,0.0365068,0
20,0.036819637,0.839381003,0.007470651,0.116328709,0,0,0,0.067590028,0.293628809,0.381163435,0.241551247,0.011080332,0.00498615
25,0.061527826,0.855167646,0.017283097,0.066021431,0,0,0,0.051565378,0.175322284,0.468508287,0.267034991,0.009944751,0.014732965
22,0.071583514,0.818221258,0.004338395,0.086334056,0.019522777,0,0,0.103271028,0.342523364,0.28317757,0.153271028,0.064485981,0.045794393
18,0.132848044,0.727934486,0.070063694,0.034576888,0,0.010009099,0.021838035,0.179433368,0.48478489,0.175236097,0.103882476,0.027282267,0.026232949
17,0.090909091,0.572567783,0.211057948,0.034024455,0,0.057416268,0.028708134,0.312280702,0.398830409,0.159649123,0.098830409,0,0.013450292
16,0.108495982,0.730195178,0.017221584,0.115958668,0.007462687,0.013777268,0.006888634,0.222150676,0.466194462,0.207984546,0.0515132,0.02060528,0.031551835
13,0.116891892,0.621621622,0.138513514,0.07027027,0.010810811,0.030405405,0.00472973,0.375669472,0.439938791,0.10558531,0.058913542,0.009181331,0.009181331
17,0.04674221,0.766288952,0.02407932,0.140226629,0,0,0.02266289,0.353640416,0.341753343,0.184249629,0.038632987,0.023774146,0.038632987
16,0.125345113,0.715626726,0.091662065,0.040861403,0,0,0.011595803,0.261994949,0.469065657,0.160353535,0.054292929,0.010732323,0.034722222
18,0.006118881,0.708916084,0.131993007,0.067307692,0,0.013986014,0.071678322,0.1882146,0.425681618,0.245382586,0.043095866,0.029023747,0.068601583
16,0.080871492,0.742614476,0.073855244,0.088257016,0,0.009601182,0,0.171956609,0.592205705,0.15548413,0.02892728,0.022097228,0.018481318
