Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population,Population
number_of_years_of_education,diversity,health_insurance_public_rate,health_insurance_none_rate,age_median,age_18_24_rate,age_25_34_rate,age_more_than_85_rate,age_75_84_rate,age_35_44_rate,age_45_54_rate,age_65_74_rate,age_55_64_rate,age_10_14_rate,age_15_17_rate,age_5_9_rate,household_type_family_rate,dropout_16_19_inschool_rate,household_count,average_household_size,housing_unit_count,housing_unit_occupied_count,housing_unit_median_value,housing_unit_median_gross_rent,education_less_than_high_school_rate,education_high_school_graduate_rate,education_college_rate,education_bachelor_rate,education_master_rate,education_professional_school_rate,education_doctoral_rate,race_white_rate,race_black_africa_rate,race_indian_alaska_rate,race_asian_rate,race_islander_rate,race_other_rate,race_two_more_rate,population,population_density
14.4290652,0.455310607,0.267736866,0.189829367,44.2,0.086462396,0.093927577,0.032311978,0.043899721,0.136601671,0.173927577,0.069972145,0.158551532,0.069303621,0.04545961,0.053481894,0.679747923,0.993288591,3491,2.55,3885,3491,135000,1084,0.08735271,0.177219167,0.333699921,0.228122545,0.121288295,0.02136685,0.030950511,0.222618384,0.702061281,0.004902507,0.022618384,0,0.040668524,0.007130919,8975,1074.564
12.95251635,0.36435435,0.384364289,0.261792068,29.8,0.097457627,0.134615385,0.005704042,0.0273794,0.119621904,0.105932203,0.049706649,0.130215124,0.109680574,0.030312907,0.088494133,0.586137619,0.901694915,1991,3.07,2306,1991,114300,856,0.185953938,0.279783907,0.336081888,0.120841626,0.051748649,0,0.025589991,0.157594524,0.780638853,0,0.02053455,0,0.029009126,0.012222947,6136,4731.427
13.3725537,0.297930497,0.313351499,0.204359673,29.7,0.111329602,0.218575102,0.003781576,0.006504311,0.142338527,0.117985176,0.044925125,0.099682348,0.046135229,0.03524429,0.065345636,0.580917874,0.959183673,2484,2.66,2911,2484,76900,870,0.117899761,0.27398568,0.383293556,0.162529833,0.044391408,0.00548926,0.012410501,0.155044623,0.823324762,0,0.006504311,0,0.005294207,0.009832098,6611,5017.506
14.14936865,0.414281348,0.250622407,0.197095436,37.2,0.073236515,0.136307054,0,0.023236515,0.217219917,0.143775934,0.076763485,0.076348548,0.066804979,0.04253112,0.080912863,0.608648057,1,1827,2.63,2160,1827,112200,895,0.070218663,0.248845088,0.329534955,0.218047428,0.10040037,0.003695719,0.029257776,0.18153527,0.741493776,0,0.051037344,0,0.010788382,0.015145228,4820,3382.202
12.98922056,0.44500521,0.357616993,0.193494856,32.2,0.125622303,0.125788251,0.011616329,0.036176568,0.143876535,0.123464985,0.064387654,0.095087952,0.048124793,0.048622635,0.07417856,0.808390733,0.90228013,1597,3.77,1860,1597,122600,779,0.205085683,0.270867883,0.259812051,0.185461581,0.053620785,0.013543394,0.011608624,0.129770992,0.724361102,0,0.111682708,0,0.002987056,0.031198141,6026,4245.896
12.52910603,0.53790534,0.324983664,0.271400566,31.4,0.100196036,0.17817469,0.009801786,0.016771945,0.137878458,0.120888695,0.045523851,0.11958179,0.072097582,0.038771509,0.062731431,0.605516357,1,1559,2.94,1727,1559,98500,750,0.282744283,0.195426195,0.307345807,0.149341649,0.046084546,0.003811504,0.015246015,0.139838815,0.633848835,0,0.200609889,0,0.022870834,0.002831627,4591,3609.752
11.7145398,0.583504564,0.443276284,0.354767726,27.8,0.144980507,0.141325536,0.010964912,0.009259259,0.194444444,0.113791423,0.038255361,0.039961014,0.087962963,0.071637427,0.062865497,0.688851913,0.942084942,1202,3.4,1327,1202,89600,845,0.364606492,0.257447755,0.207203201,0.132947977,0.037794575,0,0,0.110867446,0.550925926,0.005360624,0.317007797,0,0.012183236,0.003654971,4104,8853.952
11.54795918,0.601313112,0.457081288,0.260984078,29,0.074339668,0.177602486,0.002629377,0.020676467,0.145691407,0.135412932,0.057368232,0.046253137,0.107923987,0.04278714,0.102306681,0.73032752,0.756830601,2351,3.56,2632,2351,111600,827,0.42877551,0.19122449,0.18755102,0.141632653,0.045306122,0,0.005510204,0.113063225,0.397035975,0.00167324,0.477710051,0,0.005975858,0.004541652,8367,9573.313
12.70661673,0.316535524,0.221414538,0.343222004,29.7,0.093713163,0.273084479,0,0,0.144400786,0.149705305,0.013163065,0.049115914,0.1021611,0.02632613,0.080157171,0.517534538,0.97188755,1882,2.7,2304,1882,63400,844,0.209737828,0.309300874,0.278089888,0.147627965,0.032771536,0.003121099,0.019350811,0.105304519,0.817878193,0,0.054223969,0,0,0.02259332,5090,7558.57
12.28247163,0.710081657,0.316441441,0.286411411,31.8,0.102660172,0.139752716,0.006369427,0.014612214,0.153990259,0.102660172,0.062195579,0.114649682,0.05545148,0.072686399,0.080554515,0.836923077,1,650,4.09,695,650,128300,882,0.339848676,0.233921816,0.179697352,0.138083228,0.081967213,0.017654477,0.008827238,0.241288872,0.297115024,0.001873361,0.371674785,0.071562383,0.00524541,0.011240165,2669,5554.783
14.03705377,0.466597071,0.437378506,0.156067759,30.2,0.048875312,0.216884199,0.006109414,0.011108026,0.119411275,0.081088587,0.06525965,0.114690364,0.053318523,0.031935573,0.115245765,0.580044676,1,1343,2.68,1689,1343,121900,691,0.112968821,0.267962042,0.294622684,0.159060099,0.075011297,0.078626299,0.011748757,0.179950014,0.702582616,0,0.081921688,0,0.023049153,0.012496529,3601,2743.848
15.58569588,0.661434033,0.23062201,0.151674641,32.6,0.141148325,0.342583732,0.032535885,0.030143541,0.129665072,0.076076555,0.054545455,0.077033493,0,0.022488038,0.015789474,0.396718147,1,1036,1.98,1245,1036,265100,1076,0.06056701,0.079896907,0.205541237,0.389819588,0.173324742,0.032216495,0.058634021,0.470334928,0.283253589,0,0.181339713,0,0,0.06507177,2090,1883.262
13.68892646,0.701516786,0.312717265,0.282010429,32.6,0.060657839,0.214438274,0.008258579,0.02007689,0.146376193,0.14082301,0.033603873,0.110209312,0.072903318,0.027908301,0.097821444,0.552641439,0.57400722,2669,2.59,3058,2669,162600,981,0.208157227,0.181741336,0.221470837,0.216610313,0.112003381,0.048393914,0.011622992,0.440410081,0.208457924,0,0.232379325,0,0.056528549,0.062224121,7023,4404.723
15.98767686,0.359133174,0.174023769,0.108658744,37.2,0.104923599,0.213073005,0.027674024,0.022071307,0.114940577,0.142275042,0.086078098,0.137860781,0.028353141,0.036672326,0.026994907,0.407458091,0.898876404,2923,2.02,3157,2923,216600,990,0.045413053,0.083979918,0.225467823,0.276129621,0.235737106,0.044728435,0.088544044,0.788794567,0.05483871,0.002037351,0.122750424,0,0.008998302,0.022580645,5890,3602.645
15.08398494,0.408196343,0.215600351,0.179447853,38.1,0.086139047,0.17402711,0.006558811,0.046130302,0.151508526,0.140358548,0.069304766,0.167031045,0.017927416,0.033449934,0.051595977,0.564769382,1,2038,2.24,2139,2038,237100,1003,0.127135824,0.08485375,0.197799015,0.348971908,0.123370982,0.047494932,0.070373588,0.756449497,0.084171404,0,0.099693922,0,0.049628334,0.010056843,4574,3311.292
16.84251436,0.246728155,0.084862995,0.051343442,37,0.09203854,0.239097363,0.011409736,0.025862069,0.123732252,0.19168357,0.062880325,0.095588235,0.02484787,0.031186613,0.038539554,0.431164902,0.929648241,1983,1.9,2164,1983,414200,1317,0.031767489,0.029739777,0.098681987,0.395403853,0.269685705,0.089895235,0.084825955,0.863336714,0.081643002,0,0.030679513,0.001014199,0.016227181,0.007099391,3944,3809.873
16.93582375,0.645184606,0.072090989,0.062117235,20.8,0.785664336,0.057517483,0.032167832,0.021503497,0.028671329,0.019055944,0.00979021,0.013811189,0.004195804,0.018531469,0.006468531,0.195595855,1,772,1.61,1105,772,286100,1225,0.016283525,0.059386973,0.149425287,0.35440613,0.166666667,0.098659004,0.155172414,0.477797203,0.144055944,0.001573427,0.322902098,0,0.021153846,0.032517483,5720,4763.712
17.80966011,0.118884487,0.165747242,0.018304915,44,0.04112337,0.104563691,0.022567703,0.032347041,0.109077232,0.165747242,0.1055667,0.160982949,0.113590772,0.026579739,0.068204614,0.734270415,1,1494,2.67,1613,1494,563000,939,0.00822898,0.027549195,0.059033989,0.343828265,0.234347048,0.211449016,0.115563506,0.937562688,0.01328987,0,0.04338014,0,0,0.005767302,3988,2102.492
15.96727076,0.489677585,0.269150808,0.089237166,33.9,0.057572365,0.117863426,0.018870942,0.022549176,0.137533984,0.134975212,0.056133056,0.103310411,0.084759316,0.029425876,0.102190948,0.61311333,1,2303,2.72,2443,2303,385400,596,0.060860157,0.126318637,0.103327022,0.361374087,0.191506627,0.093589397,0.063024074,0.658244043,0.273308812,0,0.041100272,0,0.001919079,0.025427795,6253,5749.203
16.67290168,0.353520411,0.203947368,0.073079659,41,0.056187767,0.162517781,0.02916074,0.057610242,0.129089616,0.151493599,0.073968706,0.137624467,0.074502134,0.012624467,0.051209104,0.46378932,1,2734,2.05,3007,2734,328200,883,0.017026379,0.055635492,0.1558753,0.36235012,0.234052758,0.091846523,0.083213429,0.790540541,0.140113798,0.002133713,0.026671408,0,0.006934566,0.033605974,5624,4679.74
15.58815282,0.436187415,0.173883162,0.034822451,35.7,0.042060279,0.124381466,0.025641026,0.033063428,0.219073324,0.130679262,0.032613585,0.076248313,0.056905083,0.035987404,0.116734143,0.644974227,0.951515152,1552,2.77,1668,1552,355200,944,0.079915878,0.104100946,0.184016824,0.330529267,0.16508938,0.095688749,0.040658955,0.717049033,0.219523167,0.008097166,0.017993702,0,0.004948268,0.032388664,4446,5111.426
16.68863748,0.547893719,0.146836761,0.053371518,29.4,0.212444676,0.092944546,0.007810466,0.020567561,0.173131997,0.127831294,0.034626399,0.072376985,0.071075241,0.019526165,0.06664931,0.640768588,1,1197,2.66,1289,1197,379400,1041,0.034431874,0.0703394,0.112641417,0.318740777,0.282833251,0.091982292,0.089030989,0.61598542,0.25279875,0,0.087737568,0,0.014058839,0.029419422,3841,3940.589
15.08371212,0.506616949,0.24665392,0.100245834,39.7,0.067699837,0.148994018,0.013866232,0.027732463,0.145731376,0.155519304,0.058455682,0.167482327,0.066612289,0.033170201,0.054377379,0.548070634,0.935483871,1529,2.38,1893,1529,215300,949,0.078787879,0.151893939,0.222348485,0.287121212,0.177651515,0.034848485,0.047348485,0.645731376,0.271886895,0.001631321,0.030179445,0,0.013050571,0.037520392,3678,2509.905
16.30971129,0.322996183,0.211354962,0.061068702,44.9,0.067748092,0.11259542,0.018129771,0.040553435,0.120706107,0.170801527,0.108778626,0.155534351,0.075381679,0.011927481,0.067270992,0.476429288,1,997,2.1,1171,997,306900,1048,0.003937008,0.110892388,0.213254593,0.314304462,0.192257218,0.119422572,0.045931759,0.813931298,0.111164122,0,0.035782443,0,0.027194656,0.011927481,2096,3078.279
12.83109165,0.404576167,0.315720809,0.200043488,36.6,0.084801044,0.168949772,0.01065449,0.025440313,0.153729072,0.124592303,0.067188519,0.144596651,0.050880626,0.037616873,0.074146554,0.581234257,0.867346939,1588,2.89,2006,1588,103000,1029,0.246793869,0.219580857,0.259305599,0.190491085,0.072255239,0.009696591,0.001876759,0.201782996,0.74385736,0,0.001956947,0,0.028049576,0.02435312,4599,3362.473
14.03787549,0.494004927,0.2959375,0.1978125,43.4,0.115479876,0.115479876,0.008668731,0.024767802,0.110216718,0.182352941,0.06006192,0.209597523,0.03993808,0.022910217,0.040247678,0.54359673,1,1468,2.19,1766,1468,262000,723,0.140182847,0.230735742,0.237265999,0.210709621,0.116238572,0.049629952,0.015237266,0.331578947,0.62879257,0,0.022291022,0,0.005263158,0.012074303,3230,3336.616
12.8523622,0.42678016,0.401688514,0.239057987,38.6,0.075182967,0.096917277,0.011088933,0.026169882,0.215568862,0.148369927,0.057440674,0.120425815,0.065868263,0.03481925,0.072965181,0.654645477,0.919753086,1636,2.75,2052,1636,89200,1144,0.175853018,0.369750656,0.269685039,0.105971129,0.038713911,0.011811024,0.028215223,0.20603238,0.726546906,0.001996008,0.002439565,0,0.010201819,0.052783322,4509,3111.958
12.61268604,0.154400915,0.493017351,0.242911553,33.2,0.117932489,0.121308017,0.006751055,0.026582278,0.111392405,0.133122363,0.066666667,0.129535865,0.064767932,0.01350211,0.096624473,0.538554217,0.914285714,1660,2.84,1903,1660,85000,872,0.167611623,0.425230333,0.253366407,0.087526577,0.056697378,0.006378455,0.003189227,0.05907173,0.917510549,0,0,0,0.009493671,0.013924051,4740,3323.555
13.84004739,0.438432881,0.384016393,0.195491803,35.7,0.093442623,0.178278689,0.004098361,0.03647541,0.150409836,0.134836066,0.075,0.112704918,0.02295082,0.015163934,0.075819672,0.642369021,1,878,2.76,930,878,93400,1156,0.119075829,0.218009479,0.325236967,0.228080569,0.077606635,0.015995261,0.015995261,0.166803279,0.727868852,0.00204918,0.05,0,0.030327869,0.02295082,2440,2645.365
13.62502629,0.317545911,0.350167879,0.158226077,36.9,0.074058577,0.10181311,0.026638773,0.016596932,0.158437936,0.167642957,0.051882845,0.140167364,0.044630404,0.043375174,0.081729428,0.703800786,1,2289,3.11,2588,2289,95200,1286,0.072555205,0.316508938,0.397476341,0.12597266,0.056992639,0.006309148,0.024185068,0.135285914,0.814225941,0.00013947,0.027615063,0,0.020502092,0.00223152,7170,2777.819
13.29820311,0.237358746,0.37749902,0.17130537,37.4,0.071242171,0.113648225,0.011612735,0.025965553,0.135568894,0.139352818,0.085203549,0.134916493,0.063543841,0.063935282,0.076330898,0.615264798,0.920127796,2568,2.98,2930,2568,83100,1203,0.109226731,0.288713911,0.38037553,0.189380174,0.024631536,0.00464365,0.003028468,0.100078288,0.86730167,0,0.011090814,0,0.005349687,0.016179541,7664,2740.974
13.26176784,0.270592743,0.35947249,0.250709019,34.2,0.071975064,0.176820629,0.008359309,0.015726835,0.158401814,0.108671012,0.048455653,0.148767356,0.081892888,0.048455653,0.060640408,0.697160883,0.885786802,2219,3.17,2491,2219,89800,978,0.088817891,0.350372737,0.358253461,0.157401491,0.04515442,0,0,0.092802494,0.848257297,0,0.025928025,0,0.012184755,0.02082743,7058,3921.199
13.63114286,0.228173039,0.366044444,0.151822222,34.9,0.113499112,0.123268206,0.003019538,0.005683837,0.138010657,0.158792185,0.045825933,0.147069272,0.06749556,0.0660746,0.053463588,0.743786982,0.889411765,1690,3.33,1937,1690,96700,1304,0.096857143,0.251142857,0.387714286,0.178571429,0.080857143,0.001714286,0.003142857,0.08383659,0.874067496,0,0.025932504,0,0.007282416,0.008880995,5630,3205.854
13.5529467,0.170752746,0.343063451,0.219081272,32.3,0.12603623,0.204175622,0.023180841,0.018882407,0.113294443,0.10930304,0.051120663,0.13386552,0.052502303,0.027939822,0.06524409,0.606928999,0.959375,2338,2.77,2826,2338,101300,954,0.109415356,0.26743367,0.369100728,0.185959145,0.034749941,0.021131721,0.012209439,0.043598403,0.908965305,0,0.022413264,0,0,0.025023027,6514,4056.398
13.69883659,0.180286286,0.200572583,0.176827215,33.3,0.13036938,0.157947518,0,0.012368377,0.148253385,0.140063513,0.081731573,0.091759987,0.074711683,0.039110814,0.07972589,0.695652174,0.917355372,1909,3.1,2095,1909,107200,909,0.093336859,0.274193548,0.37704918,0.151242729,0.074828133,0.015600212,0.013749339,0.017884005,0.903727227,0.000501421,0.046297844,0,0.012034097,0.019555407,5983,3077.704
13.48314301,0.051542741,0.268501731,0.273446514,29.8,0.088070983,0.233322379,0,0.000328623,0.13062767,0.116003943,0.031712126,0.092343082,0.106145251,0.016759777,0.102201775,0.685176243,0.795555556,2071,2.94,2515,2071,100600,945,0.107395324,0.299891245,0.344208809,0.163132137,0.065524742,0.016313214,0.00353453,0.016759777,0.973710154,0,0,0,0.001643115,0.007886954,6086,2411.326
12.64387464,0.252249106,0.412661196,0.290269637,28.4,0.145134818,0.177491208,0,0.002813599,0.126846424,0.148417351,0.02883939,0.091676436,0.051348183,0.026025791,0.0996483,0.549591599,0.684210526,1714,2.49,2369,1714,75800,746,0.140822141,0.343101343,0.444851445,0.054945055,0.016280016,0,0,0.067995311,0.86049238,0,0,0,0.027901524,0.043610785,4265,4474.002
13.31330472,0.449272089,0.350169342,0.23604771,30.3,0.087747616,0.146001467,0.004695525,0.017754952,0.148789435,0.129273661,0.05619956,0.078503302,0.109757887,0.037270726,0.080851064,0.670320035,0.979310345,2281,2.98,2765,2281,108400,816,0.14642767,0.308507953,0.285533956,0.150214592,0.085584448,0.010855844,0.012875536,0.065884079,0.723991196,0,0.070579604,0,0.131034483,0.008510638,6815,921.7084
13.82159407,0.09817138,0.22400919,0.145462378,38.2,0.100573888,0.080200861,0.007747489,0.028694405,0.190674319,0.148493544,0.041750359,0.121664275,0.071449067,0.102439024,0.036585366,0.688581315,0.925874126,2312,3,2549,2312,117300,1232,0.053753475,0.263438369,0.415662651,0.198795181,0.068350324,0,0,0.017934003,0.949210904,0,0.002295552,0,0.019368723,0.011190818,6970,1494.431
14.43782117,0.11216174,0.308261652,0.160432086,35.3,0.127625525,0.081416283,0.0020004,0.019603921,0.148629726,0.157431486,0.049609922,0.125225045,0.128425685,0.051410282,0.063812763,0.771168649,0.931111111,1429,3.49,1552,1429,123400,1480,0.037684138,0.19047619,0.434395341,0.183281946,0.1336074,0.013018157,0.007536828,0.043808762,0.941188238,0.0040008,0,0,0.00360072,0.00740148,4999,2636.806
14.11772712,0.176647857,0.323420479,0.15708061,37,0.098674201,0.113127581,0.002282113,0.015757444,0.107911324,0.163116714,0.06965877,0.166920235,0.08737231,0.049663117,0.079547924,0.71771498,0.938596491,3291,2.78,3600,3291,143000,1207,0.088295339,0.244470908,0.293977543,0.246682545,0.080979925,0.019224226,0.026369513,0.073570963,0.904259943,0,0.003151489,0,0.003912193,0.015105412,9202,2762.086
13.101042,0.181283871,0.354014599,0.246350365,37.7,0.102595296,0.131995134,0.001419303,0.015815085,0.100162206,0.192416869,0.050486618,0.149837794,0.064071371,0.054136253,0.071167883,0.677155444,1,1589,3.1,1825,1589,93400,1078,0.161667193,0.25418377,0.37669719,0.145563625,0.048310704,0.013577518,0,0.031832928,0.903284672,0,0.006082725,0,0.032035685,0.02676399,4932,2638.989
14.10667427,0.099657881,0.294556887,0.1652584,40.4,0.061837456,0.125834315,0,0.013152729,0.136238712,0.161562623,0.07008245,0.18138987,0.058107578,0.059874362,0.064782097,0.634548178,0.890196078,2003,2.53,2303,2003,89100,1124,0.066172276,0.203080434,0.454934398,0.149743297,0.090701654,0.018539646,0.016828294,0.033568905,0.948174323,0,0.011778563,0,0,0.00647821,5094,2579.583
14.50712459,0.15813223,0.208210526,0.141052632,34.3,0.105805637,0.079301641,0.002734539,0.010727808,0.167858645,0.149768616,0.040387042,0.124947413,0.106857383,0.049642406,0.088767354,0.676913803,1,1659,2.84,1962,1659,126900,1472,0.02995981,0.212641578,0.392765802,0.219218122,0.114724151,0.014614541,0.016075996,0.056794279,0.91543963,0.00252419,0.000631048,0,0,0.024610854,4754,528.5167
14.03286213,0.15577466,0.235242948,0.146638499,41.6,0.094759066,0.109910581,0.002235469,0.020615996,0.126179831,0.197466468,0.04384004,0.176229508,0.056010929,0.061227024,0.074515648,0.692496494,0.9140625,2852,2.82,3086,2852,129500,1219,0.117312282,0.187259042,0.303286213,0.254268405,0.120800441,0.010464476,0.006609143,0.033407849,0.917411823,0,0,0,0.035891704,0.013288624,8052,3941.853
12.67964229,0.047000721,0.363840719,0.274887604,32.4,0.160280971,0.155810983,0.002873563,0.014048531,0.101851852,0.123243934,0.078224777,0.130906769,0.053001277,0.037356322,0.077586207,0.517465475,1,1231,2.54,1938,1231,84500,848,0.159389795,0.363492898,0.331930563,0.108890058,0.036296686,0,0,0.01596424,0.97605364,0,0,0,0,0.00798212,3132,2512.037
13.05179142,0.11183916,0.397010388,0.244489486,44,0.087550607,0.127277328,0,0.047064777,0.103491903,0.164726721,0.120445344,0.150303644,0.048582996,0.024544534,0.077176113,0.705062362,0.929078014,1363,2.9,1530,1363,78100,941,0.104647038,0.363958851,0.377438808,0.124866974,0.015253636,0,0.013834693,0.050607287,0.94104251,0,0,0,0.002783401,0.005566802,3952,3515.415
13.33988884,0.136919206,0.300385505,0.217424827,41.9,0.067323987,0.156370359,0.002619011,0.039439224,0.092127561,0.155600062,0.111230935,0.163303035,0.056385765,0.027268526,0.053150516,0.652955083,0.993902439,2115,3.06,2611,2115,97100,847,0.074176999,0.401667379,0.331551945,0.118640445,0.055579307,0.011329628,0.007054297,0.042674472,0.92774611,0,0.007394854,0,0,0.022184563,6491,2291.737
13.69490835,0.159515828,0.325806452,0.098533724,46.3,0.090322581,0.07771261,0.017008798,0.051319648,0.101466276,0.138709677,0.123167155,0.210557185,0.04340176,0.05601173,0.029912023,0.727038627,0.871621622,1165,2.92,1372,1165,98100,1095,0.083503055,0.315682281,0.343788187,0.165784114,0.047657841,0.005295316,0.038289206,0.068035191,0.914076246,0,0,0,0,0.017888563,3410,2207.21
14.09046625,0.146491515,0.338597306,0.14754606,41.1,0.074525536,0.11695726,0.007251967,0.056472767,0.084554853,0.152291313,0.090572443,0.157074526,0.070976701,0.061410276,0.076068508,0.742742296,0.878151261,2239,2.88,2440,2239,121500,966,0.04894456,0.281141267,0.381813964,0.147529576,0.110879146,0.015309673,0.014381814,0.019287147,0.921771332,0,0,0,0,0.058941521,6481,2445.538
13.87668206,0.204256273,0.358151476,0.189088575,29.7,0.062933535,0.22802371,0.00542313,0.008323874,0.132803632,0.122840207,0.03279102,0.097742464,0.070752932,0.057888763,0.074914869,0.543386415,0.859307359,3077,2.53,3634,3077,67400,935,0.082345853,0.20405704,0.39626431,0.260895762,0.045993171,0.007230368,0.003213497,0.06394249,0.88863665,0,0,0,0.003026863,0.044393997,7929,3352.914
13.37752525,0.106840527,0.302452868,0.107034259,37.3,0.087669569,0.117432679,0.003239522,0.007693865,0.157319295,0.217857866,0.032800162,0.105082,0.078153472,0.0739016,0.065600324,0.688673876,0.93111639,1757,2.81,1939,1757,86500,1163,0.10290404,0.324494949,0.329545455,0.17645202,0.058396465,0,0.008207071,0.01437538,0.944118243,0,0,0,0.001619761,0.039886617,4939,1417.101
13.6622,0.122109094,0.231511254,0.219453376,35.5,0.111495937,0.154122819,0.001998135,0.019048888,0.147595577,0.150259758,0.052883975,0.140135873,0.066604502,0.04009591,0.056613827,0.642966949,1,2602,2.87,3471,2602,131500,1146,0.078,0.337,0.3122,0.169,0.0868,0.0104,0.0066,0.034900759,0.936059678,0,0,0,0.009857466,0.019182097,7507,846.8232
13.70630297,0.100373134,0.21869698,0.214455378,31.8,0.091279267,0.178147268,0.010349508,0.010349508,0.145402104,0.12063115,0.048863251,0.126908721,0.076857822,0.040719376,0.069901595,0.79073857,1,1706,3.45,1871,1706,121500,1696,0.069650424,0.309586864,0.363877119,0.176641949,0.05720339,0.006355932,0.016684322,0.040719376,0.947573804,0.007295555,0,0,0,0.004411266,5894,2177.916
14.03795299,0.118768119,0.236618742,0.157630348,37.2,0.120609102,0.166983907,0.003460806,0.020764838,0.131856723,0.126665513,0.083751514,0.173213359,0.028032532,0.045855684,0.060910192,0.760041195,1,1942,2.97,2243,1942,99800,1062,0.069049951,0.266160627,0.334231146,0.197110676,0.114593536,0.005142018,0.013712047,0.031147257,0.937705485,0,0,0,0,0.031147257,5779,2992.412
14.37980173,0.042447056,0.236639634,0.138074444,41.9,0.120621762,0.076062176,0.016165803,0.024870466,0.133678756,0.2,0.078341969,0.139896373,0.084766839,0.053056995,0.049533679,0.702463677,1,1583,3.04,1689,1583,126700,1197,0.071251549,0.241016109,0.292131351,0.219950434,0.126703841,0.012701363,0.036245353,0.010984456,0.978445596,0,0.002072539,0,0,0.008497409,4825,2338.534
14.20964567,0.184183146,0.333685694,0.13354475,44.2,0.084918957,0.152572234,0.00422833,0.031007752,0.070824524,0.196617336,0.101479915,0.15926709,0.065891473,0.04721635,0.043340381,0.738117428,1,1073,2.64,1177,1073,128500,1239,0.071850394,0.217027559,0.307086614,0.289862205,0.101377953,0.003937008,0.008858268,0.032064834,0.901691332,0.00845666,0.029245948,0,0,0.028541226,2838,1613.321
11.93801276,0.184242792,0.51969697,0.241818182,37.7,0.095151515,0.131818182,0.017878788,0.03969697,0.123333333,0.133636364,0.072121212,0.146363636,0.065454545,0.027272727,0.046060606,0.605719237,0.733990148,1154,2.82,1504,1154,70200,849,0.264357338,0.362807657,0.267547858,0.085688241,0.019598906,0,0,0.091818182,0.898484848,0,0,0,0.003333333,0.006363636,3300,3718.83
11.65833333,0.147300209,0.601848795,0.260151865,36.7,0.062396831,0.115879828,0.011885111,0.061406405,0.089138329,0.126774513,0.103664576,0.125123803,0.095741169,0.040607461,0.095411027,0.568285976,1,1091,2.77,1558,1091,82600,870,0.280729167,0.408333333,0.2421875,0.0578125,0.0109375,0,0,0.025090789,0.921756355,0.003961704,0,0,0.049191152,0,3029,3581.319
13.08103045,0.183025016,0.451161978,0.238860737,44.8,0.083794201,0.107759343,0.029830736,0.04089157,0.112619407,0.146639853,0.10910005,0.168761522,0.057985587,0.032344562,0.039048098,0.575250836,0.888297872,2093,2.74,2576,2093,87100,727,0.167447307,0.295550351,0.33559719,0.116393443,0.050351288,0.008665105,0.025995316,0.066197419,0.900955254,0,0.003519356,0,0,0.029327971,5967,2876.788
13.03762092,0.124760531,0.34496124,0.187855297,40.3,0.074160207,0.139018088,0.006459948,0.037984496,0.133333333,0.166408269,0.099741602,0.138242894,0.082428941,0.03255814,0.037209302,0.626530612,0.976744186,1470,2.63,1680,1470,80200,1035,0.104980294,0.373701182,0.37190971,0.091365102,0.058043712,0,0,0.049612403,0.934108527,0,0,0,0.001550388,0.014728682,3870,2806.017
13.44158152,0.452563287,0.375322165,0.165914948,37.8,0.110502577,0.186533505,0.006765464,0.053801546,0.152706186,0.141108247,0.064110825,0.120167526,0.030927835,0.037693299,0.053479381,0.538317757,0.675,1070,2.9,1251,1070,116600,997,0.156819191,0.288316304,0.210573079,0.239004887,0.085295424,0.015992892,0.003998223,0.299935567,0.676224227,0.000322165,0.005476804,0,0.007731959,0.010309278,3104,4552.234
12.35910478,0.201619149,0.4928599,0.208799691,42.3,0.091856426,0.145503667,0.010420687,0.073716712,0.1690467,0.102663064,0.145117715,0.112311849,0.036279429,0.009262833,0.050559629,0.611292074,0.962962963,921,2.81,1042,921,70300,998,0.227873856,0.334181078,0.300610376,0.092573754,0.034587996,0.004069176,0.006103764,0.074874566,0.89000386,0.004245465,0.004245465,0.001543805,0,0.025086839,2591,2450.375
12.55238095,0.1505526,0.491994178,0.22852984,37.6,0.108588064,0.115574964,0.009898108,0.04628821,0.137117904,0.151673945,0.110334789,0.101601164,0.069868996,0.031149927,0.043668122,0.630220197,0.791139241,1317,2.56,1543,1317,91300,838,0.173160173,0.401298701,0.274025974,0.106060606,0.045454545,0,0,0.063173217,0.919359534,0,0,0,0.002328967,0.015138282,3435,3018.593
13.12084514,0.347563624,0.438596491,0.21754386,36.8,0.081493165,0.149491763,0,0.023308798,0.173676831,0.147388714,0.096389765,0.089905363,0.042762005,0.017525412,0.081668419,0.478044364,0.99270073,2209,2.58,2613,2209,110000,862,0.154083999,0.372069054,0.188611183,0.205101778,0.060551404,0.011852615,0.007729967,0.170697511,0.789169295,0.005783386,0.003855591,0.000175254,0.014020329,0.016298633,5706,3130.847
13.81223776,0.462651253,0.252655115,0.216601453,38.1,0.071129707,0.223709902,0.008089261,0.028451883,0.177684798,0.143096234,0.092608089,0.124128312,0.032914923,0.019525802,0.022873082,0.47826087,0.747126437,1426,2.51,1830,1426,152600,889,0.132167832,0.3,0.229020979,0.158391608,0.124825175,0.029370629,0.026223776,0.30376569,0.666945607,0.00195258,0.007252441,0,0.010599721,0.009483961,3585,2175.861
