Politics,Politics,Politics,Politics,Politics,Politics,Politics,Politics,Politics,Politics,Politics
incentive_count_residential,incentive_count_nonresidential,incentive_residential_state_level,incentive_nonresidential_state_level,net_metering,feedin_tariff,property_tax,sales_tax,rebate,voting_2016_dem_percentage,voting_2016_gop_percentage
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.854445401,0.108747249
28,39,13,21,20,0,13,9,12,0.419892157,0.539106294
28,39,13,21,20,0,13,9,12,0.419892157,0.539106294
28,39,13,21,20,0,13,9,12,0.419892157,0.539106294
28,39,13,21,20,0,13,9,12,0.419892157,0.539106294
28,39,13,21,20,0,13,9,12,0.419892157,0.539106294
28,39,13,21,20,0,13,9,12,0.419892157,0.539106294
28,39,13,21,20,0,13,9,12,0.419892157,0.539106294
28,39,13,21,20,0,13,9,12,0.419892157,0.539106294
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.299014394,0.651847125
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.640760651,0.305954194
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
28,39,13,21,20,0,13,9,12,0.565454887,0.391051797
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.517110312,0.435921327
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.364963504,0.575836148
15,30,2,9,8,0,0,0,0,0.395221464,0.54889665
15,30,2,9,8,0,0,0,0,0.395221464,0.54889665
15,30,2,9,8,0,0,0,0,0.395221464,0.54889665
15,30,2,9,8,0,0,0,0,0.395221464,0.54889665
15,30,2,9,8,0,0,0,0,0.395221464,0.54889665
15,30,2,9,8,0,0,0,0,0.395221464,0.54889665
15,30,2,9,8,0,0,0,0,0.395221464,0.54889665
15,30,2,9,8,0,0,0,0,0.395221464,0.54889665
15,30,2,9,8,0,0,0,0,0.395221464,0.54889665
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.328858546,0.624501381
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.370793623,0.572009717
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.317519612,0.635562196
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.399181044,0.538644507
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.339786576,0.600909674
15,30,2,9,8,0,0,0,0,0.329800048,0.61575524
15,30,2,9,8,0,0,0,0,0.329800048,0.61575524
15,30,2,9,8,0,0,0,0,0.329800048,0.61575524
15,30,2,9,8,0,0,0,0,0.255260923,0.692271398
15,30,2,9,8,0,0,0,0,0.255260923,0.692271398
15,30,2,9,8,0,0,0,0,0.255260923,0.692271398
15,30,2,9,8,0,0,0,0,0.255260923,0.692271398
15,30,2,9,8,0,0,0,0,0.255260923,0.692271398
15,30,2,9,8,0,0,0,0,0.255260923,0.692271398
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.440577524,0.495779909
15,30,2,9,8,0,0,0,0,0.348451471,0.590903201
