Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment,Employment
occupation_construction_rate,occupation_public_rate,occupation_information_rate,occupation_finance_rate,occupation_education_rate,occupation_administrative_rate,occupation_manufacturing_rate,occupation_wholesale_rate,occupation_retail_rate,occupation_transportation_rate,occupation_arts_rate,occupation_agriculture_rate,occupancy_vacant_rate,occupancy_owner_rate,mortgage_with_rate,employ_rate,poverty_family_below_poverty_level_rate,poverty_family_below_poverty_level,poverty_family_count,unemployed,average_household_income,gini_index,per_capita_income
0.034296029,0.080144404,0,0.046931408,0.367148014,0.090974729,0.054512635,0.011191336,0.107220217,0.04368231,0.145126354,0,0.069237511,0.414548642,0.802325581,0.891535243,0.136637642,204,1493,337,71407.76836,0.5392,29025
0.01980198,0.087458746,0.027227723,0.054455446,0.221122112,0.130363036,0.060231023,0.024752475,0.145214521,0.097359736,0.118811881,0,0.204737733,0.369712352,0.830663616,0.86509636,0.283653846,118,416,189,64799.57447,0.4477,29271
0.016949153,0.044684129,0.013867488,0.084745763,0.274268105,0.107087827,0.111710324,0.01540832,0.11248074,0.020801233,0.152542373,0,0.24019025,0.410225922,0.789855072,0.810237203,0.223950233,144,643,304,54696.00939,0.5093,23712
0.02892562,0.073002755,0.011019284,0.020661157,0.385674931,0.031680441,0.055096419,0.020661157,0.137741047,0.107438017,0.05785124,0,0.273019272,0.419700214,0.788265306,0.855123675,0.214117647,91,425,123,42875.25773,0.447,16908
0.028070175,0.114035088,0,0.031578947,0.280701754,0.042105263,0.107017544,0.01754386,0.203508772,0.08245614,0.073684211,0,0.283547258,0.268378063,0.460869565,0.793871866,0.150141643,53,353,148,39493.48534,0.45,17014
0.038948393,0.127555988,0,0.032132425,0.290165531,0.072054528,0.075949367,0,0.254138267,0.013631938,0.095423564,0,0.185072353,0.510281797,0.643283582,0.921903052,0.171259843,87,508,87,36411.30841,0.4364,17727
0,0,0.079847909,0.087452471,0.281368821,0.098859316,0.022813688,0,0.140684411,0.091254753,0.144486692,0,0.586294416,0.118020305,0.311827957,0.710810811,0.43452381,73,168,107,26815.33742,0.4392,10793
0.043740573,0.092006033,0,0.022624434,0.223227753,0.085972851,0.102564103,0.028657617,0.153846154,0.134238311,0.055806938,0,0.272135417,0.3515625,0.407407407,0.798795181,0.330601093,121,366,167,41504.29338,0.427,15312
0.030495553,0.060991105,0.00635324,0.031766201,0.369758577,0.151207116,0.062261753,0,0.080050826,0.120711563,0.063532402,0,0.422758621,0.295862069,0.307692308,0.798984772,0.275247525,139,505,198,45512.66428,0.5393,17945
0.072072072,0.045045045,0,0.004504505,0.351351351,0.189189189,0.018018018,0.027027027,0.036036036,0.117117117,0.135135135,0,0.580821918,0.232876712,0.3,0.628895184,0.372093023,64,172,131,29738.56209,0.4771,13700
0.046153846,0.020512821,0,0,0.297435897,0.128205128,0,0,0.076923077,0.056410256,0.2,0,0.55164034,0.060753341,0.28,0.540166205,0.562992126,143,254,166,32629.26829,0.5466,12474
0.074099723,0.087950139,0.00900277,0.010387812,0.292936288,0.083102493,0.058171745,0.004155125,0.082409972,0.013157895,0.208448753,0.006925208,0.119067444,0.441298918,0.726415094,0.830840046,0.153333333,69,450,294,59996.78639,0.3679,24904
0.03375068,0.050081655,0.010887316,0.050626021,0.402286336,0.139357648,0.051714752,0,0.072945019,0.074033751,0.088731628,0.001088732,0.138565297,0.724708768,0.834179357,0.856809701,0.040745052,35,859,307,67533.879,0.3364,27006
0.096246391,0.080846968,0.012512031,0.035611165,0.297401347,0.144369586,0.029836381,0.005774783,0.122232916,0.042348412,0.076997113,0.000962464,0.084306096,0.653696498,0.783730159,0.921099291,0.022222222,9,405,89,80307.64873,0.3852,32739
0.055447471,0.151750973,0.031128405,0.063229572,0.299610895,0.142023346,0,0,0.03307393,0,0.094357977,0.010700389,0.163554892,0.159073936,0.82629108,0.69179004,0.518461538,337,650,458,34737.94643,0.5181,12616
0.057553957,0.0968456,0.007747648,0.024903154,0.35971223,0.086330935,0.03707803,0.000553403,0.130049806,0.070282236,0.069728832,0.001106807,0.128939828,0.710601719,0.764112903,0.9200611,0.00887574,6,676,157,82177.22039,0.3841,33741
0.052247874,0.10328068,0.012555691,0.048197651,0.300931551,0.136492507,0.035236938,0.0036452,0.130417173,0.07290401,0.068853787,0,0.125783133,0.668433735,0.77072819,0.904727006,0.099061522,95,959,260,64773.70452,0.3579,26429
0.037995595,0.093061674,0,0.030837004,0.479625551,0.095264317,0.022026432,0.012665198,0.075991189,0.009361233,0.051211454,0,0.141165324,0.459497868,0.74742268,0.875180723,0.102342787,83,811,259,49721.23552,0.4545,24294
0.03649635,0.059854015,0.027737226,0.049635036,0.261313869,0.068613139,0.040875912,0,0.249635036,0.061313869,0.105109489,0,0.226890756,0.242496999,0.564356436,0.832320778,0.22278481,88,395,138,39471.73913,0.4523,16549
0.038702929,0.05334728,0.015690377,0.040794979,0.282426778,0.107740586,0.085774059,0.025104603,0.164225941,0.019874477,0.127615063,0.0041841,0.209386282,0.386281588,0.669781931,0.828422877,0.145833333,56,384,198,56408.6758,0.4441,19254
0.045270816,0.110751819,0,0.06628941,0.219886823,0.113177041,0.054971706,0,0.164915117,0.03476152,0.139046079,0.03152789,0.303095752,0.462203024,0.633956386,0.750151607,0.155384615,101,650,412,50266.94215,0.4242,16923
0.103482587,0.129353234,0.010945274,0.049751244,0.239800995,0.205970149,0,0,0.050746269,0.024875622,0.137313433,0,0.232462173,0.405089409,0.660441426,0.766590389,0.29972752,220,734,306,35838.88889,0.4525,14237
0.049638056,0.015511892,0.008273009,0,0.354705274,0.103412616,0.028955533,0.04860393,0.059979317,0.045501551,0.228541882,0.004136505,0.291666667,0.28525641,0.334831461,0.700724638,0.320557491,184,574,413,34382.44344,0.4546,14849
0.031107045,0.076852699,0.060384263,0.072278134,0.244281793,0.205855444,0.03568161,0.004574565,0.028362306,0.013723696,0.155535224,0,0.139037433,0.31657754,0.89527027,0.935787671,0.275080906,85,309,75,81309.44099,0.4663,37462
0.029734971,0.092436975,0.017453135,0.042663219,0.188752424,0.212669683,0.09114415,0.138332256,0.104718811,0.026502909,0.020685197,0.006464124,0.110215054,0.520609319,0.839931153,0.940425532,0,0,325,98,99451.46022,0.3459,50038
0.124748491,0.013078471,0.003018109,0.052313883,0.165995976,0.212273642,0.064386318,0.059356137,0.085513078,0.047283702,0.11971831,0,0.135625597,0.510028653,0.632958801,0.934210526,0.221052632,84,380,70,46593.37017,0.4819,21221
0.023452158,0.062382739,0.049249531,0.087711069,0.275797373,0.189962477,0.061913696,0.030956848,0.042213884,0.018761726,0.084427767,0,0.115337423,0.560122699,0.707557503,0.968650613,0.078998073,41,519,69,109672.2607,0.3757,54538
0.009389671,0.215962441,0.015649452,0.042253521,0.230046948,0.045383412,0.021909233,0.048513302,0.165884194,0.082942097,0.111111111,0,0.277138158,0.280427632,0.639296188,0.706077348,0.175308642,71,405,266,29606.71217,0.4634,12799
0,0.046776233,0,0.063211125,0.261694058,0.18204804,0.024020228,0.013906448,0.09608091,0.099873578,0.170670038,0,0.059889677,0.07643814,0.567010309,0.845989305,0.357766143,205,573,144,23877.4518,0.5314,11390
0.013819095,0.08040201,0,0.027638191,0.302763819,0.130653266,0,0,0.054020101,0.177135678,0.141959799,0,0.368676369,0.158004158,0.903508772,0.793619143,0.269639066,127,471,207,32195.93853,0.4786,13504
0.046836983,0.041970803,0,0.026155718,0.354622871,0.124695864,0.052311436,0.005474453,0.107664234,0.055352798,0.091240876,0,0.17768595,0.269628099,0.796934866,0.811851852,0.364888124,212,581,381,50954.83668,0.4552,23953
0.066878981,0.065286624,0.006369427,0.093949045,0.256369427,0.168789809,0,0.00955414,0.074840764,0.003184713,0.184713376,0,0.351716961,0.154006243,0.574324324,0.862637363,0.400722022,111,277,100,39514.28571,0.4234,16264
0.051531356,0.069518717,0.059309674,0.140009723,0.274671852,0.201263977,0.035488576,0.032085561,0.042294604,0.041808459,0.046183763,0,0.129300119,0.635824437,0.785447761,0.948363301,0.017118402,12,701,112,120009.9455,0.4333,58677
0.027298851,0.102729885,0.029454023,0.146551724,0.288074713,0.242816092,0.010057471,0.017241379,0.032327586,0.028017241,0.038793103,0,0.044169611,0.474381625,0.813780261,0.95473251,0.093939394,31,330,66,111278.7431,0.4412,62089
0.051863041,0.09164149,0.035246727,0.050352467,0.313192346,0.156596173,0.059415911,0.015609265,0.034743202,0.035246727,0.112286002,0,0.08540146,0.612408759,0.861740167,0.939451277,0.067028986,37,552,128,102403.8308,0.3062,45888
0.015715467,0.064516129,0.067824648,0.048800662,0.316377171,0.133167907,0.047973532,0.014474773,0.064929694,0.027295285,0.161703888,0,0.237295254,0.134397312,0.565625,0.945269742,0,0,323,140,55079.84582,0.4043,32292
0.014779781,0.102276086,0.032515519,0.027490393,0.422406148,0.155778894,0.034289093,0.003251552,0.026899202,0.007389891,0.117942654,0.004138339,0.138128126,0.08835437,0.714285714,0.97352518,0.108156028,61,564,92,54480.54711,0.5028,38675
0.016211604,0.082764505,0.031143345,0.038395904,0.436006826,0.156996587,0.010665529,0.012798635,0.069539249,0.020477816,0.114334471,0,0.122968981,0.278434269,0.730769231,0.933492632,0.057101025,39,683,167,86231.70526,0.5907,43526
0.011913357,0.097111913,0.054151625,0.083393502,0.289530686,0.184837545,0.050541516,0.017689531,0.0566787,0.007942238,0.08267148,0.022743682,0.056012333,0.532887975,0.723240116,0.967178771,0.062745098,48,765,94,76229.28688,0.3811,37576
0.019539428,0.122121424,0.00837404,0.031402652,0.196092114,0.111653873,0.044661549,0.041870202,0.152128402,0.087927425,0.121423587,0,0.100896861,0.503736921,0.881305638,0.840962441,0.221014493,183,828,271,43721.03076,0.3702,18479
0.09030837,0.031571219,0.02349486,0.007342144,0.224669604,0.129955947,0.089574156,0.063876652,0.125550661,0.059471366,0.073421439,0,0.091707853,0.428336079,0.685897436,0.875321337,0.091036415,65,714,194,42931.4994,0.4711,20241
0.11452514,0.069832402,0.008379888,0.039106145,0.238826816,0.103351955,0.033519553,0.018156425,0.118715084,0.122905028,0.086592179,0,0.171562867,0.198589894,0.514792899,0.895,0.274725275,125,455,84,38681.13475,0.4383,15423
0.123414072,0.055363322,0.035755479,0.014994233,0.177623991,0.132641292,0.078431373,0.012687428,0.114186851,0.08189158,0.07266436,0,0.20398482,0.619544592,0.586523737,0.797608096,0.101364522,52,513,220,55031.22765,0.3919,23854
0.116564417,0.067484663,0,0.025562372,0.333333333,0.113496933,0.025562372,0.005112474,0.08793456,0.09406953,0.075664622,0,0.031678986,0.137275607,0.453846154,0.900552486,0.197556008,97,491,108,39068.70229,0.4114,17661
0.038855909,0.093362115,0.008094981,0.008634647,0.142471668,0.075553157,0.041014571,0.051807879,0.178089584,0.05288721,0.212628171,0,0.239852399,0.221863469,0.744282744,0.75264013,0.363817097,366,1006,609,46223.90777,0.4843,16212
0.171895144,0.042544048,0,0.032230339,0.1645896,0.105285776,0.023205844,0.025354534,0.215728406,0.088955737,0.098839708,0,0.168060534,0.257268021,0.585139319,0.785087719,0.258573388,377,1458,637,44700.04787,0.3827,15771
0.028548452,0.076799357,0.025733816,0.033373542,0.56694813,0.087253719,0,0.002412545,0.110977081,0.022517089,0.026940088,0,0.122052705,0.140083218,0.590759076,0.958750964,0,0,297,107,52597.31438,0.5665,16311
0.054644809,0.090163934,0.039162113,0.040983607,0.241347905,0.107468124,0.039162113,0.004553734,0.10291439,0.06557377,0.180327869,0,0.213640099,0.127362366,0.670967742,0.824324324,0.143369176,40,279,234,53288.71473,0.5402,25994
0.052226027,0.044520548,0.007705479,0.04109589,0.392979452,0.105308219,0.051369863,0,0.042808219,0.044520548,0.125856164,0,0.163004599,0.072560041,0.725352113,0.869694713,0.185714286,39,210,175,34159.03541,0.602,23049
0.042602634,0.062354764,0.051897754,0.045701007,0.369481022,0.158404338,0.043377227,0.012006197,0.056158017,0.00580945,0.103408211,0,0.064540914,0.404533231,0.641025641,0.94856723,0.021627188,21,971,140,70230.67762,0.4189,36319
0,0.185897436,0,0,0.330128205,0.08974359,0.099358974,0,0.025641026,0.096153846,0.128205128,0,0.302170284,0.47245409,0.696113074,0.718894009,0.332236842,101,304,122,34433.01435,0.437,14445
0.005877414,0.153232578,0.024769102,0.075986566,0.395465995,0.054156171,0.034844668,0.033585223,0.116708648,0.019731318,0.065491184,0,0.115115115,0.771271271,0.824789098,0.867759563,0.106435644,129,1212,363,62397.62443,0.3945,23028
0.017488076,0.100953895,0.010333863,0.090620032,0.348171701,0.054848967,0.051669316,0.032591415,0.085055644,0.131955485,0.019872814,0.000794913,0.093273543,0.528251121,0.735144312,0.875434934,0.161716172,98,606,179,47989.31751,0.4302,19171
0.060224719,0.173932584,0.04494382,0.045842697,0.264719101,0.049438202,0.06247191,0.057078652,0.117752809,0.027865169,0.037752809,0,0.141454545,0.535636364,0.809232858,0.843442002,0.179232804,271,1512,413,45208.08979,0.4693,18169
0.040650407,0,0,0.077235772,0.207317073,0.215447154,0.113821138,0,0.073170732,0.085365854,0.044715447,0,0.152334152,0.233415233,0.473684211,0.736526946,0.391752577,76,194,88,28659.42029,0.5605,13269
0.020360219,0.133124511,0,0.062646829,0.277995301,0.097102584,0.061080658,0.0321065,0.120595145,0.072043853,0.083790133,0,0.13964687,0.252006421,0.859872611,0.840684661,0.145797599,85,583,242,49774.4403,0.3845,21818
0.019384265,0.139110604,0.006841505,0.083238312,0.205245154,0.069555302,0.068415051,0.029646522,0.144811859,0.096921323,0.103762828,0,0.103713188,0.18822023,0.782312925,0.836034318,0.245014245,86,351,172,45620.85714,0.3906,20427
0.172161172,0.01953602,0,0.010989011,0.15018315,0.05982906,0.131868132,0.048840049,0.15018315,0.032967033,0.136752137,0,0.248184019,0.227602906,0.611702128,0.872204473,0.291666667,105,360,120,40411.5942,0.4406,13473
0.068249258,0.011869436,0,0,0.299703264,0.121661721,0.12462908,0.014836795,0.017804154,0.03264095,0.252225519,0,0.191637631,0.210801394,0.79338843,0.69057377,0.463258786,145,313,151,27852.15517,0.4891,10769
0.203359859,0.050397878,0.015915119,0.022104332,0.172413793,0.130857648,0.108753316,0.011494253,0.099027409,0.029177719,0.113174182,0,0.178238342,0.447668394,0.62037037,0.944073456,0.219560878,110,501,67,58057.75536,0.4998,21278
0.22229259,0.019632679,0,0.094363521,0.177327422,0.050031666,0.048131729,0.024699177,0.084230526,0.009499683,0.151994934,0,0.243346008,0.387072243,0.599214145,0.92773208,0.253311258,153,604,123,59807.13568,0.4672,19517
0.085271318,0.10359408,0.025369979,0.059901339,0.265680056,0.202959831,0.055673009,0.015503876,0.031712474,0.016913319,0.096546864,0.005637773,0.117195005,0.614793468,0.825,0.977946244,0.108401084,40,369,32,116873.4494,0.421,56511
0,0.074723247,0.029520295,0.036900369,0.424354244,0.103321033,0.016605166,0.024907749,0.056273063,0.091328413,0.065498155,0,0.215318693,0.155329405,0.703448276,0.848200313,0.238197425,111,466,194,41271.05802,0.4829,23565
0.024745269,0.090975255,0.020378457,0.037117904,0.37845706,0.12154294,0.017467249,0.016739447,0.058951965,0.075691412,0.113537118,0,0.242046163,0.179039301,0.783972125,0.853416149,0.390015601,250,641,236,54731.11111,0.4938,21010
0.009708738,0.08131068,0.027912621,0.064320388,0.235436893,0.082524272,0.008495146,0.037621359,0.083737864,0.07038835,0.236650485,0,0.418754474,0.265569077,0.76819407,0.815841584,0.209134615,87,416,186,36947.9064,0.4304,16002
0.067295597,0.067295597,0.016981132,0.112578616,0.205031447,0.140251572,0.074842767,0.023899371,0.045283019,0.021383648,0.169811321,0,0.092836257,0.486111111,0.717293233,0.955528846,0.03,18,600,74,66779.04915,0.3792,33094
0.083475298,0.040034072,0.032367973,0.034923339,0.311754685,0.169505963,0.017035775,0.024701874,0.088586031,0.030664395,0.086882453,0,0.139352306,0.485770363,0.812121212,0.906563707,0.169491525,70,413,121,67374.23033,0.4052,32258
0.044862518,0.06512301,0.039073806,0.054992764,0.290882779,0.125904486,0.046309696,0.037626628,0.056439942,0.056439942,0.107091172,0,0.217329545,0.392045455,0.804347826,0.942701228,0.08,22,275,42,82914.51906,0.4418,34599
0.124539425,0.082535004,0.017686072,0.042004422,0.198231393,0.101694915,0.018422992,0.008843036,0.146647015,0.031687546,0.163596168,0,0.272307692,0.363076923,0.783898305,0.873792659,0.368067227,219,595,196,59134.5666,0.4892,22221
0.040150565,0.089084065,0.011292346,0.116687578,0.215809285,0.066499373,0.115432873,0,0.146800502,0.051442911,0.107904642,0.001254705,0.338658147,0.244408946,0.539215686,0.757604563,0.287356322,125,435,255,46394.08213,0.487,18682
0.028116214,0.105904405,0.008434864,0.033739456,0.328022493,0.13027179,0.0131209,0.009372071,0.11059044,0.134957826,0.040299906,0.003748828,0.188191882,0.36900369,0.8,0.940917108,0.156186613,77,493,67,65631.47727,0.499,28758
0.122641509,0.068940493,0.01233672,0.103047896,0.376632801,0.089985486,0.042089985,0,0.054426705,0.023222061,0.061683599,0,0.170914543,0.57946027,0.730918499,0.891332471,0.028667791,17,593,168,60111.12116,0.3747,27331
0.03416696,0.108136668,0.015146178,0.066924974,0.331454738,0.104262064,0.020429729,0,0.163790067,0.108488905,0.025008806,0,0.08198315,0.37815943,0.884318766,0.819099827,0.09765625,150,1536,627,50941.40487,0.4226,21866
0.027590435,0.03923973,0.004904966,0.028203556,0.396689148,0.06253832,0.030042918,0.0472103,0.107909258,0.036174126,0.135499693,0.007357449,0.100391134,0.427640156,0.714939024,0.899117971,0.14954955,83,555,183,67874.42029,0.5379,32016
0.019933555,0.196962506,0.019933555,0.028476507,0.277171334,0.100616991,0.058851448,0.013763645,0.102515425,0.069292833,0.081632653,0,0.113071895,0.758823529,0.703703704,0.872463768,0.084896347,86,1013,308,67911.86441,0.3757,19345
0.085734364,0.094167252,0.026001405,0.038650738,0.339423753,0.116654954,0.014054814,0,0.172874209,0.039353479,0.044975404,0,0.144517066,0.49382716,0.772058824,0.868742369,0.040909091,27,660,215,56869.01528,0.4376,16517
0.038799414,0.065885798,0.034407028,0.064421669,0.274524158,0.084187408,0.041727672,0.003660322,0.139824305,0.06295754,0.074670571,0.005856515,0.188038793,0.396012931,0.745578231,0.750549451,0.265204387,266,1003,454,44741.07498,0.4775,16346
0.034620506,0.077896138,0.042609854,0.126498003,0.420772304,0.097869507,0.071238349,0.01930759,0.013315579,0.014647137,0.074567244,0,0,0.682758621,0.63510101,0.987508218,0,0,714,19,171052.2414,0.4567,70356
0.014077164,0.087069864,0.03649635,0.080291971,0.352971846,0.200208551,0.047445255,0,0.076120959,0.02189781,0.047445255,0,0.09112426,0.620710059,0.795042898,0.965274283,0.06519337,59,905,69,171488.737,0.5418,68692
0.011037528,0.01986755,0.011037528,0.077262693,0.565121413,0.141280353,0.006622517,0,0.055187638,0.024282561,0.037527594,0,0.059701493,0.804477612,0.547309833,0.991247265,0.046632124,9,193,4,103848.0952,0.4648,71830
0.021511985,0.111247695,0.025814382,0.11309158,0.268592502,0.100799017,0.060848187,0.009219422,0.127228027,0.041794714,0.071911494,0,0.198275862,0.297667343,0.505962521,0.739545455,0.325787402,331,1016,573,43753.38393,0.5253,14907
0.016283525,0.087643678,0.001915709,0.080938697,0.281130268,0.10440613,0.069923372,0.061302682,0.126915709,0.071360153,0.074233716,0.00335249,0.2256917,0.37944664,0.720833333,0.852941176,0.150528169,171,1136,360,45282.79735,0.4402,19749
0.052854123,0.083509514,0.005285412,0.030655391,0.369978858,0.067653277,0.069767442,0.005285412,0.067653277,0.095137421,0.105708245,0,0.342525399,0.252539913,0.603448276,0.785062241,0.258278146,156,604,259,37529.80132,0.46,12876
0.064320388,0.115898058,0.029126214,0.045509709,0.306432039,0.137135922,0.037014563,0,0.116504854,0.009708738,0.09223301,0.009708738,0.107227488,0.621445498,0.754051478,0.856103896,0.189189189,161,851,277,69432.05043,0.4679,27547
0.01744393,0.041295835,0.030971876,0.107155571,0.438946244,0.112139551,0.041295835,0.042363831,0.063011748,0.055891776,0.015663937,0,0.030289123,0.607159247,0.620559335,0.965623926,0.05630452,71,1261,100,85333.31756,0.3659,30918
0.009783728,0.026776519,0.008753862,0.064881565,0.451596292,0.056127703,0.016477858,0.009268795,0.109165808,0.044284243,0.147785788,0,0,0.348700343,0.244725738,0.885544916,0.089839572,84,935,251,73469.29868,0.5618,33470
0.00790798,0.057512581,0.011502516,0.017972682,0.386053199,0.120057513,0.071171819,0.025880661,0.08411215,0.125808771,0.055355859,0,0.06745182,0.345824411,0.640866873,0.760940919,0.103030303,85,825,437,46008.61079,0.5185,20319
0.083948339,0.057195572,0.023062731,0.046586716,0.326107011,0.147601476,0.022140221,0.01798893,0.128690037,0.030904059,0.062730627,0,0.080990948,0.302525012,0.692913386,0.896608768,0.23466407,241,1027,250,52800.36288,0.4211,21939
0.098412698,0.049206349,0,0.044444444,0.358730159,0.122222222,0.061904762,0.011111111,0.165079365,0.015873016,0.063492063,0,0.372720642,0.088986142,0.598360656,0.830039526,0.54592721,315,577,129,30379.76744,0.5388,12769
0.021895527,0.052549265,0.027525805,0.119799812,0.353456365,0.179856115,0.015014076,0.036909603,0.060681889,0.005317485,0.077259931,0.005317485,0.02078138,0.796758105,0.696922274,0.940847557,0.010917031,15,1374,201,179227.3769,0.4904,67357
0.119144603,0.072301426,0.019348269,0.015274949,0.243380855,0.070264766,0.082484725,0,0.138492872,0.029531568,0.15885947,0,0.331866197,0.241197183,0.653284672,0.747336377,0.271276596,153,564,332,45245.71805,0.4493,12211
0.060493827,0.098765432,0.012345679,0.043209877,0.259259259,0.145679012,0.048148148,0.00617284,0.072839506,0.101234568,0.080246914,0,0.395363026,0.164124466,0.698884758,0.817356206,0.344758065,171,496,181,33881.5338,0.4788,13888
0.016933208,0.186265287,0.029162747,0.060206961,0.278457197,0.026340546,0.03480715,0.021636877,0.136406397,0.078080903,0.088428975,0,0.091006424,0.470021413,0.785876993,0.838328076,0.274,137,500,205,47532.50883,0.4739,20067
0.13990461,0.055643879,0,0.04981452,0.323264441,0.048224695,0.027556969,0.007949126,0.119236884,0.04027557,0.01854796,0,0.17603275,0.491998511,0.613464448,0.88425492,0.187452181,245,1307,247,45638.52755,0.4447,19379
0.012578616,0.107966457,0.040880503,0.018867925,0.424528302,0.111111111,0.046121593,0,0.119496855,0.044025157,0.039832285,0,0.168110919,0.259965338,0.636666667,0.911174785,0.243713733,126,517,93,66900.72917,0.594,31478
0.082285714,0.092571429,0.064,0.069714286,0.216,0.089142857,0.006857143,0,0.153142857,0.099428571,0.073142857,0,0.021037868,0.695652174,0.673387097,0.854492188,0.065217391,30,460,149,43361.60458,0.3861,18057
0.048789174,0.131766382,0.019586895,0.07514245,0.30982906,0.14494302,0.048789174,0.008903134,0.064458689,0.01994302,0.100071225,0,0.037656904,0.429707113,0.833495618,0.912280702,0.06283857,58,923,270,66139.43478,0.4171,29792
0,0.044265594,0,0.00804829,0.243460765,0.070422535,0.030181087,0,0.30583501,0.070422535,0.154929577,0.014084507,0.041148325,0.027751196,0.620689655,0.728739003,0.659624413,281,426,185,18728.04391,0.4801,8050
0.029978587,0.094218415,0.00856531,0.042826552,0.180942184,0.098501071,0.135974304,0,0.164882227,0.031049251,0.176659529,0,0.253968254,0.197751323,0.705685619,0.709187547,0.412884334,282,683,383,27460.6383,0.4684,10459
0.0077951,0.101336303,0.024498886,0.018930958,0.180400891,0.075723831,0.05233853,0,0.108017817,0.033407572,0.279510022,0,0.426460712,0.274009402,0.553921569,0.775474957,0.287644788,149,518,260,40055.26932,0.4082,13442
0.012722646,0.099236641,0.006361323,0.01653944,0.365139949,0.164122137,0.091603053,0.021628499,0.089058524,0.049618321,0.054707379,0,0.354986276,0.325709058,0.505617978,0.807810894,0.092760181,41,442,187,52205.24823,0.5374,19932
0.049155146,0.073732719,0.005376344,0.080645161,0.286482335,0.142857143,0.00921659,0.01843318,0.206605223,0.046850998,0.06374808,0,0.359932088,0.199207697,0.528409091,0.732283465,0.188940092,123,651,476,40658.1786,0.447,13158
0.03180212,0.070671378,0.007067138,0.143109541,0.300353357,0.097173145,0.056537102,0.026501767,0.107773852,0.033568905,0.091872792,0,0.142105263,0.294736842,0.598214286,0.83113069,0.129129129,43,333,115,42096.47239,0.4074,19181
0.027272727,0.15,0.013636364,0.020454545,0.381818182,0.088636364,0.032954545,0,0.104545455,0.085227273,0.038636364,0,0.283783784,0.436936937,0.548453608,0.873015873,0.248407643,117,471,128,49596.10063,0.4428,21354
0.074691806,0.106598985,0,0.015228426,0.401015228,0.073241479,0.015228426,0,0.116751269,0.050761421,0.048585932,0,0.285044738,0.333191308,0.50511509,0.885109114,0.238693467,190,796,179,55587.60429,0.5912,27385
0,0.149647887,0,0.078051643,0.339788732,0.062793427,0.061619718,0,0.116197183,0.02758216,0.05399061,0.001173709,0.287045253,0.309228039,0.49928264,0.862348178,0.265388496,263,991,272,48102.67579,0.5069,19637
0,0.099687256,0.006645817,0.133698202,0.259186865,0.016810008,0.027365129,0.059812353,0.103205629,0.078967944,0.134089132,0,0.107540984,0.524918033,0.745159275,0.734635267,0.141190915,230,1629,924,57119.25055,0.4397,24094
0.063424947,0.057787174,0.047921071,0.033826638,0.349541931,0.158562368,0.044397463,0.017618041,0.061310782,0.035940803,0.073995772,0.022551092,0.142857143,0.419942474,0.801369863,0.952348993,0.074285714,26,350,71,99583.89262,0.4048,48826
0.112716763,0.125722543,0.007947977,0.007225434,0.344653179,0.113439306,0.030346821,0.007225434,0.063583815,0.039017341,0.084537572,0,0.209894332,0.277617675,0.475778547,0.785025525,0.319721116,321,1004,379,38252.34043,0.5619,15931
0.068023567,0.146759507,0.032672737,0.0316015,0.347080878,0.132297804,0.056775576,0.002678093,0.038028923,0.031065881,0.027852169,0,0.15126855,0.646242221,0.637037037,0.857208448,0.206465068,198,959,311,61036.26622,0.4265,24017
0,0.062427746,0,0.068208092,0.275144509,0.168786127,0.025433526,0,0.033526012,0.110982659,0.21849711,0,0.37809648,0.219035202,0.413690476,0.818353832,0.247916667,119,480,192,34959.64361,0.4901,14770
0.088942308,0.055975275,0,0.039148352,0.333447802,0.055975275,0.063873626,0.021634615,0.128434066,0.097527473,0.055288462,0,0.136663198,0.349288935,0.870903674,0.901268957,0.219387755,301,1372,319,44276.09482,0.3893,20079
0.032637076,0.280678851,0.046997389,0,0.325065274,0.146214099,0,0,0.022193211,0,0.11227154,0,0.4075179,0.232696897,0.653846154,0.829004329,0.426636569,189,443,158,33762.33635,0.5503,16011
0.023454158,0.132196162,0.02771855,0.008528785,0.207889126,0.124733475,0.041577825,0.010660981,0.117270789,0.095948827,0.113006397,0,0.356578001,0.299784328,0.827338129,0.82208589,0.329044118,179,544,203,42611.50838,0.4526,16952
0.073737374,0.054545455,0,0.056565657,0.26969697,0.101010101,0.078787879,0.008080808,0.154545455,0.074747475,0.104040404,0,0.537844037,0.14793578,0.399224806,0.85492228,0.314229249,159,506,168,39356.94789,0.4728,12544
0.056451613,0.104032258,0.019354839,0.051612903,0.389516129,0.17016129,0.034677419,0.006451613,0.020967742,0.006451613,0.102419355,0,0.173520562,0.316950853,0.721518987,0.944402133,0.143322476,44,307,73,70144.78155,0.3907,31958
0.020024272,0.074635922,0.009708738,0.059466019,0.279126214,0.104975728,0.080097087,0.018203883,0.185072816,0.064927184,0.01092233,0,0.190010299,0.505149331,0.571865443,0.873806999,0.154015402,140,909,238,42896.94851,0.3859,17200
0.054237288,0.033898305,0,0.062146893,0.355932203,0.097175141,0.051977401,0.023728814,0.062146893,0.029378531,0.15819209,0,0.372737557,0.273755656,0.597107438,0.760309278,0.288640596,155,537,279,41882.86745,0.5395,19289
